eid,frame_idx,p_exit,prompt_tokens,tainted
2025_11_14_1763139985_L,9,0.004274,9894,N
2025_11_14_1763139985_L,10,0.003764,8609,N
2025_11_14_1763139985_L,11,0.046547,8666,N
2025_11_14_1763139985_L,12,0.223570,8721,N
2025_11_14_1763139985_L,13,0.009200,8802,N
2025_11_14_1763139985_L,14,0.066321,9567,N
2025_11_14_1763139985_L,15,0.141877,8988,N
2025_11_14_1763139985_L,16,0.114723,9052,N
2025_11_14_1763142660_S,0,0.046037,5742,N
2025_11_14_1763142660_S,1,0.011446,7913,N
2025_11_14_1763142660_S,2,0.087318,7977,N
2025_11_14_1763142660_S,3,0.323924,8050,N
2025_11_14_1763142660_S,4,0.021789,8116,N
2025_11_14_1763142660_S,5,0.524797,8881,N
2025_11_14_1763142660_S,6,0.181577,8288,N
2025_11_14_1763142660_S,7,0.643689,8344,N
2025_11_14_1763142660_S,8,0.324523,8410,N
2025_11_14_1763142660_S,9,0.511395,8483,N
2025_11_14_1763142660_S,10,0.519969,10676,N
2025_11_14_1763142660_S,11,0.016718,8659,N
2025_11_14_1763142660_S,12,0.032703,8742,N
2025_11_14_1763142660_S,13,0.021181,8809,N
2025_11_14_1763142660_S,14,0.012053,8866,N
2025_11_14_1763142660_S,15,0.043288,9645,N
2025_11_14_1763142660_S,16,0.032610,9075,N
2025_11_14_1763142660_S,17,0.208598,9167,N
2025_11_14_1763142660_S,18,0.095079,9232,N
2025_11_14_1763142660_S,19,0.077309,9303,N
2025_11_14_1763142660_S,20,0.159855,10072,N
2025_11_14_1763142660_S,21,0.427012,9471,N
2025_11_14_1763142660_S,22,0.239627,9476,N
2025_11_14_1763142660_S,23,0.321317,9491,N
2025_11_14_1763142660_S,24,0.064189,9475,N
2025_11_14_1763142660_S,25,0.225132,10884,N
2025_11_14_1763142960_S,0,0.023246,5748,N
2025_11_14_1763142960_S,1,0.082452,7903,N
2025_11_14_1763142960_S,2,0.368092,7962,N
2025_11_14_1763142960_S,3,0.154610,8033,N
2025_11_14_1763142960_S,4,0.301497,8098,N
2025_11_14_1763142960_S,5,0.021024,10296,N
2025_11_14_1763142960_S,6,0.003121,8274,N
2025_11_14_1763142960_S,7,0.075689,8355,N
2025_11_14_1763142960_S,8,0.003766,8421,N
2025_11_14_1763142960_S,9,0.002607,8477,N
2025_11_14_1763142960_S,10,0.014239,9254,N
2025_11_14_1763142960_S,11,0.017167,8685,N
2025_11_14_1763142960_S,12,0.148896,8777,N
2025_11_14_1763142960_S,13,0.001881,8842,N
2025_11_14_1763142960_S,14,0.008143,8913,N
2025_11_14_1763142960_S,15,0.179770,9682,N
2025_11_14_1763142960_S,16,0.097481,9082,N
2025_11_14_1763142960_S,17,0.039766,9148,N
2025_11_14_1763142960_S,18,0.056426,9224,N
2025_11_14_1763142960_S,19,0.004177,9279,N
2025_11_14_1763142960_S,20,0.282789,10745,N
2025_11_14_1763144190_S,0,0.036154,5740,N
2025_11_14_1763144190_S,1,0.079939,7918,N
2025_11_14_1763144190_S,2,0.000842,7987,N
2025_11_14_1763144190_S,3,0.001969,8039,N
2025_11_14_1763144190_S,4,0.004145,8782,N
2025_11_14_1763144190_S,5,0.069772,8211,N
2025_11_14_1763144190_S,6,0.019904,8271,N
2025_11_14_1763144190_S,7,0.004172,8356,N
2025_11_14_1763144190_S,8,0.004143,8437,N
2025_11_14_1763144190_S,9,0.049207,9202,N
2025_11_14_1763144190_S,10,0.000915,8620,N
2025_11_14_1763144190_S,11,0.057476,8702,N
2025_11_14_1763144190_S,12,0.002573,8774,N
2025_11_14_1763144190_S,13,0.006535,8811,N
2025_11_14_1763144190_S,14,0.026638,10300,N
2025_11_14_1763144190_S,15,0.577681,9003,N
2025_11_14_1763144190_S,16,0.046936,9076,N
2025_11_14_1763144190_S,17,0.008661,9135,N
2025_11_14_1763144190_S,18,0.023432,9204,N
2025_11_14_1763152080_S,0,0.031738,5711,N
2025_11_14_1763152080_S,1,0.015004,7862,N
2025_11_14_1763152080_S,2,0.003153,7935,N
2025_11_14_1763152080_S,3,0.023666,9380,N
2025_11_14_1763152080_S,4,0.010525,8097,N
2025_11_14_1763152080_S,5,0.498027,8197,N
2025_11_14_1763152080_S,6,0.046925,8266,N
2025_11_14_1763152080_S,7,0.009195,8316,N
2025_11_14_1763152080_S,8,0.019568,9069,N
2025_11_14_1763152080_S,9,0.037819,8476,N
2025_11_14_1763152080_S,10,0.001821,8551,N
2025_11_14_1763152080_S,11,0.003572,8623,N
2025_11_14_1763152080_S,12,0.002919,8673,N
2025_11_14_1763152080_S,13,0.018058,9458,N
2025_11_14_1763152080_S,14,0.064961,8881,N
2025_11_14_1763152080_S,15,0.009732,8945,N
2025_11_14_1763152080_S,16,0.081573,9006,N
2025_11_14_1763152080_S,17,0.607844,9062,N
2025_11_14_1763152080_S,18,0.095065,10551,N
2025_11_14_1763152080_S,19,0.021811,9271,N
2025_11_14_1763152080_S,20,0.957688,9332,N
2025_11_14_1763152080_S,21,0.072192,9403,N
2025_11_14_1763152080_S,22,0.029843,9408,N
2025_11_14_1763152080_S,23,0.035464,10141,N
2025_11_14_1763152080_S,24,0.755214,9443,N
2025_11_14_1763152080_S,25,0.050695,9443,N
2025_11_14_1763152080_S,26,0.115480,9452,N
2025_11_14_1763152080_S,27,0.280131,9450,N
2025_11_14_1763152080_S,28,0.033693,10139,N
2025_11_14_1763152080_S,29,0.063439,9446,N
2025_11_14_1763152080_S,30,0.058554,9436,N
2025_11_14_1763152080_S,31,0.060868,9429,N
2025_11_14_1763152080_S,32,0.719886,9450,N
2025_11_14_1763152080_S,33,0.024328,11578,N
2025_11_19_1763564700_L,0,0.022466,5769,N
2025_11_19_1763564700_L,1,0.001082,8645,N
2025_11_19_1763564700_L,2,0.002308,8036,N
2025_11_19_1763564700_L,3,0.023879,8109,N
2025_11_19_1763564700_L,4,0.147364,8170,N
2025_11_19_1763564700_L,5,0.069827,8246,N
2025_11_19_1763564700_L,6,0.772951,9012,N
2025_11_19_1763564700_L,7,0.327595,8455,N
2025_11_19_1763564700_L,8,0.057777,8504,N
2025_11_19_1763564700_L,9,0.000653,8577,N
2025_11_19_1763564700_L,10,0.007339,8628,N
2025_11_19_1763564700_L,11,0.234137,10137,N
2025_11_19_1763564700_L,12,0.041323,8837,N
2025_11_19_1763564700_L,13,0.411369,8886,N
2025_11_19_1763564700_L,14,0.201016,8965,N
2025_11_19_1763564700_L,15,0.265549,9028,N
2025_11_19_1763564700_L,16,0.079635,9799,N
2025_11_19_1763564700_L,17,0.923635,9229,N
2025_11_19_1763564700_L,18,0.433714,9287,N
2025_11_19_1763564700_L,19,0.145792,9338,N
2025_11_19_1763564700_L,20,0.545451,9447,N
2025_11_19_1763564700_L,21,0.315257,10196,N
2025_11_19_1763564700_L,22,0.483776,9498,N
2025_11_19_1763564700_L,23,0.313614,9496,N
2025_11_19_1763567715_S,0,0.033756,5767,N
2025_11_19_1763567715_S,1,0.002781,7930,N
2025_11_19_1763567715_S,2,0.002088,8002,N
2025_11_19_1763567715_S,3,0.015383,8069,N
2025_11_19_1763567715_S,4,0.020142,8146,N
2025_11_19_1763567715_S,5,0.064745,11088,N
2025_11_19_1763567715_S,6,0.008872,8332,N
2025_11_19_1763567715_S,7,0.166969,8414,N
2025_11_19_1763567715_S,8,0.237898,8456,N
2025_11_19_1763567715_S,9,0.365387,8510,N
2025_11_19_1763567715_S,10,0.997596,9289,N
2025_11_19_1763567715_S,11,0.167102,8718,N
2025_11_19_1763567715_S,12,0.100671,8788,N
2025_11_19_1763567715_S,13,0.882542,8861,N
2025_11_19_1763567715_S,14,0.375661,8938,N
2025_11_19_1763567715_S,15,0.373575,9700,N
2025_11_19_1763567715_S,16,0.716883,9120,N
2025_11_19_1763567715_S,17,0.536312,9183,N
2025_11_19_1763567715_S,18,0.370328,9258,N
2025_11_19_1763567715_S,19,0.645197,9334,N
2025_11_19_1763567715_S,20,0.360636,10805,N
2025_11_19_1763567715_S,21,0.511232,9527,N
2025_11_19_1763567715_S,22,0.993482,9509,N
2025_11_19_1763567715_S,23,0.884402,9517,N
2025_11_19_1763567715_S,24,0.571009,9497,N
2025_11_19_1763567715_S,25,0.713526,10225,N
2025_11_19_1763567715_S,26,0.820592,9527,N
2025_11_19_1763567715_S,27,0.987054,9527,N
2025_11_19_1763567715_S,28,0.948530,9520,N
2025_11_19_1763567715_S,29,0.927068,9530,N
2025_11_19_1763567715_S,30,0.910272,10235,N
2025_11_19_1763567715_S,31,0.236733,9550,N
2025_11_19_1763567715_S,32,0.953670,9539,N
2025_11_19_1763567715_S,33,0.605515,9542,N
2025_11_19_1763567715_S,34,0.662192,9543,N
2025_11_19_1763567715_S,35,0.120046,10935,N
2025_11_19_1763567715_S,36,0.676862,9532,N
2025_11_19_1763567715_S,37,0.416223,9532,N
2025_11_19_1763567715_S,38,0.826753,9528,N
2025_11_19_1763567715_S,39,0.767018,9533,N
2025_11_19_1763567715_S,40,0.270664,10233,N
2025_11_19_1763567715_S,41,0.287987,9552,N
2025_11_19_1763567715_S,42,0.629071,9572,N
2025_11_19_1763567715_S,43,0.451448,9567,N
2025_11_19_1763567715_S,44,0.649523,9557,N
2025_11_19_1763567715_S,45,0.816303,10246,N
2025_11_19_1763567715_S,46,0.891585,9566,N
2025_11_19_1763567715_S,47,0.221273,9584,N
2025_11_19_1763567715_S,48,0.676909,9599,N
2025_11_19_1763567715_S,49,0.397158,9587,N
2025_11_19_1763567715_S,50,0.095930,10983,N
2025_11_19_1763567715_S,51,0.230246,9573,N
2025_11_19_1763567715_S,52,0.072728,9581,N
2025_11_19_1763567715_S,53,0.695434,9581,N
2025_11_19_1763567715_S,54,0.726102,9585,N
2025_11_19_1763567715_S,55,0.545047,10293,N
2025_11_19_1763567715_S,56,0.451255,9575,N
2025_11_19_1763567715_S,57,0.241000,9579,N
2025_11_19_1763567715_S,58,0.815937,9606,N
2025_11_19_1763567715_S,59,0.985188,9612,N
2025_11_19_1763567715_S,60,0.550518,10302,N
2025_11_19_1763568420_S,0,0.108929,5765,N
2025_11_19_1763568420_S,1,0.107816,7955,N
2025_11_19_1763568420_S,2,0.785949,8018,N
2025_11_19_1763568420_S,3,0.625956,8071,N
2025_11_19_1763568420_S,4,0.682589,8845,N
2025_11_19_1763568420_S,5,0.773959,8261,N
2025_11_19_1763568420_S,6,0.029812,8319,N
2025_11_19_1763568420_S,7,0.338503,8385,N
2025_11_19_1763568420_S,8,0.315282,8460,N
2025_11_19_1763568420_S,9,0.802812,9919,N
2025_11_19_1763568420_S,10,0.001762,8640,N
2025_11_19_1763568420_S,11,0.008289,8684,N
2025_11_19_1763568420_S,12,0.032656,8750,N
2025_11_19_1763568420_S,13,0.634886,8830,N
2025_11_19_1763568420_S,14,0.859151,9605,N
2025_11_19_1763568420_S,15,0.873223,9017,N
2025_11_19_1763568420_S,16,0.518236,9092,N
2025_11_19_1763568420_S,17,0.971902,9160,N
2025_11_19_1763568420_S,18,0.972466,9223,N
2025_11_19_1763568420_S,19,0.104764,9994,N
2025_11_19_1763568420_S,20,0.584987,9410,N
2025_11_19_1763568420_S,21,0.991293,9480,N
2025_11_19_1763568420_S,22,0.887910,9468,N
2025_11_19_1763568420_S,23,0.293766,9471,N
2025_11_19_1763568420_S,24,0.077364,10876,N
2025_11_19_1763568420_S,25,0.677815,9467,N
2025_11_19_1763568420_S,26,0.941534,9473,N
2025_11_19_1763568420_S,27,0.796838,9477,N
2025_11_19_1763568420_S,28,0.870404,9474,N
2025_11_19_1763568420_S,29,0.132899,10183,N
2025_11_19_1763568420_S,30,0.960904,9503,N
2025_11_19_1763568420_S,31,0.845194,9492,N
2025_11_19_1763568420_S,32,0.652875,9504,N
2025_11_19_1763568420_S,33,0.003324,9486,N
2025_11_19_1763568420_S,34,0.901863,10185,N
2025_11_19_1763568420_S,35,0.532700,9505,N
2025_11_19_1763568420_S,36,0.010234,9519,N
2025_11_19_1763568420_S,37,0.165554,9534,N
2025_11_19_1763568420_S,38,0.765396,9514,N
2025_11_19_1763568420_S,39,0.261910,10902,N
2025_11_19_1763568420_S,40,0.083269,9517,N
2025_11_19_1763568420_S,41,0.800260,9500,N
2025_11_19_1763568420_S,42,0.893709,9507,N
2025_11_19_1763568420_S,43,0.971561,9512,N
2025_11_19_1763568420_S,44,0.195508,10204,N
2025_11_19_1763568420_S,45,0.865363,9508,N
2025_11_19_1763568420_S,46,0.521206,9526,N
2025_11_19_1763568420_S,47,0.933161,9524,N
2025_11_19_1763568420_S,48,0.673421,9523,N
2025_11_19_1763568420_S,49,0.721236,10217,N
2025_11_19_1763568420_S,50,0.651468,9504,N
2025_11_19_1763568420_S,51,0.071768,9525,N
2025_11_19_1763568420_S,52,0.868568,9521,N
2025_11_19_1763568420_S,53,0.173249,9529,N
2025_11_19_1763568540_S,0,0.032056,5763,N
2025_11_19_1763568540_S,1,0.002248,7936,N
2025_11_19_1763568540_S,2,0.520691,8715,N
2025_11_19_1763568540_S,3,0.661583,8133,N
2025_11_19_1763568540_S,4,0.012747,8187,N
2025_11_19_1763568540_S,5,0.008607,8256,N
2025_11_19_1763568540_S,6,0.007792,8332,N
2025_11_19_1763568540_S,7,0.733401,9792,N
2025_11_19_1763568540_S,8,0.000922,8518,N
2025_11_19_1763568540_S,9,0.000114,8562,N
2025_11_19_1763568540_S,10,0.000528,8628,N
2025_11_19_1763568540_S,11,0.341231,8709,N
2025_11_19_1763568540_S,12,0.604668,9479,N
2025_11_19_1763568540_S,13,0.190114,8892,N
2025_11_19_1763568540_S,14,0.006298,8965,N
2025_11_19_1763568540_S,15,0.580342,9035,N
2025_11_19_1763568540_S,16,0.239463,9096,N
2025_11_19_1763568540_S,17,0.014661,9869,N
2025_11_19_1763568540_S,18,0.008120,9285,N
2025_11_19_1763568540_S,19,0.042717,9355,N
2025_11_19_1763568540_S,20,0.822361,9416,N
2025_11_19_1763568540_S,21,0.011996,9480,N
2025_11_19_1763568540_S,22,0.007682,10894,N
2025_11_19_1763568540_S,23,0.012230,9479,N
2025_11_19_1763568540_S,24,0.990264,9487,N
2025_11_19_1763568540_S,25,0.014202,9489,N
2025_11_19_1763568540_S,26,0.109541,9484,N
2025_11_19_1763568540_S,27,0.007103,10192,N
2025_11_19_1763568540_S,28,0.170411,9511,N
2025_11_19_1763568540_S,29,0.016758,9502,N
2025_11_19_1763568540_S,30,0.034275,9513,N
2025_11_19_1763568540_S,31,0.003062,9493,N
2025_11_19_1763568540_S,32,0.915835,10190,N
2025_11_19_1763568540_S,33,0.090226,9508,N
2025_11_19_1763568540_S,34,0.028716,9522,N
2025_11_19_1763568540_S,35,0.037105,9537,N
2025_11_19_1763568540_S,36,0.241947,9519,N
2025_11_19_1763568540_S,37,0.205747,10910,N
2025_11_19_1763568540_S,38,0.008770,9522,N
2025_11_19_1763568540_S,39,0.021980,9505,N
2025_11_19_1763568540_S,40,0.995252,9512,N
2025_11_19_1763568540_S,41,0.998782,9517,N
2025_11_19_1763568540_S,42,0.009990,10208,N
2025_11_19_1763568540_S,43,0.068957,9511,N
2025_11_19_1763568540_S,44,0.038495,9527,N
2025_11_19_1763568540_S,45,0.972668,9523,N
2025_11_19_1763568540_S,46,0.916231,9522,N
2025_11_19_1763568540_S,47,0.019332,10216,N
2025_11_19_1763568540_S,48,0.021188,9502,N
2025_11_19_1763568540_S,49,0.012440,9523,N
2025_11_19_1763568540_S,50,0.066035,9519,N
2025_11_19_1763568540_S,51,0.024023,9529,N
2025_11_19_1763569330_S,0,0.062808,5752,N
2025_11_19_1763569330_S,1,0.015288,7924,N
2025_11_19_1763569330_S,2,0.011543,8005,N
2025_11_19_1763569330_S,3,0.025245,8760,N
2025_11_19_1763569330_S,4,0.036681,8186,N
2025_11_19_1763569330_S,5,0.026750,8245,N
2025_11_19_1763569330_S,6,0.018290,8320,N
2025_11_19_1763569330_S,7,0.053314,8390,N
2025_11_19_1763569330_S,8,0.101445,9845,N
2025_11_19_1763569330_S,9,0.001061,8565,N
2025_11_19_1763569330_S,10,0.001880,8627,N
2025_11_19_1763569330_S,11,0.006580,8689,N
2025_11_19_1763569330_S,12,0.004938,8766,N
2025_11_19_1763569330_S,13,0.056587,9534,N
2025_11_19_1763569330_S,14,0.014743,8963,N
2025_11_19_1763569330_S,15,0.066617,9047,N
2025_11_19_1763569330_S,16,0.035421,9100,N
2025_11_19_1763569330_S,17,0.024111,9156,N
2025_11_19_1763569330_S,18,0.006490,9916,N
2025_11_19_1763569330_S,19,0.048856,9336,N
2025_11_19_1763569330_S,20,0.021495,9433,N
2025_11_19_1763569330_S,21,0.035993,9512,N
2025_11_19_1763569330_S,22,0.015017,9510,N
2025_11_19_1763569330_S,23,0.028585,10893,N
2025_11_19_1763569330_S,24,0.014924,9498,N
2025_11_19_1763569330_S,25,0.060150,9508,N
2025_11_19_1763569330_S,26,0.124038,9501,N
2025_11_19_1763569330_S,27,0.090953,9500,N
2025_11_19_1763569330_S,28,0.217161,10214,N
2025_11_19_1763569330_S,29,0.251806,9496,N
2025_11_19_1763569330_S,30,0.070825,9490,N
2025_11_19_1763569330_S,31,0.139714,9518,N
2025_11_19_1763569330_S,32,0.568858,9522,N
2025_11_19_1763569330_S,33,0.126398,10206,N
2025_11_19_1763569330_S,34,0.048455,9516,N
2025_11_19_1763569330_S,35,0.043070,9499,N
2025_11_19_1763569330_S,36,0.012557,9510,N
2025_11_19_1763569330_S,37,0.033337,9501,N
2025_11_19_1763569330_S,38,0.003787,11625,N
2025_11_19_1763570685_S,0,0.052886,5732,N
2025_11_19_1763570685_S,1,0.776808,9286,N
2025_11_19_1763570685_S,2,0.006186,8013,N
2025_11_19_1763570685_S,3,0.025692,8078,N
2025_11_19_1763570685_S,4,0.132869,8134,N
2025_11_19_1763570685_S,5,0.368051,8222,N
2025_11_19_1763570685_S,6,0.017537,8970,N
2025_11_19_1763570685_S,7,0.005082,8383,N
2025_11_19_1763570685_S,8,0.006881,8453,N
2025_11_19_1763570685_S,9,0.338416,8538,N
2025_11_19_1763570685_S,10,0.149907,8601,N
2025_11_19_1763570685_S,11,0.323236,9348,N
2025_11_19_1763570685_S,12,0.001772,8775,N
2025_11_19_1763570685_S,13,0.011628,8855,N
2025_11_19_1763570685_S,14,0.025082,8919,N
2025_11_19_1763570685_S,15,0.016106,8992,N
2025_11_19_1763572440_S,0,0.012603,5709,N
2025_11_19_1763572440_S,1,0.005293,7867,N
2025_11_19_1763572440_S,2,0.968600,9338,N
2025_11_19_1763572440_S,3,0.625097,8057,N
2025_11_19_1763572440_S,4,0.783638,8110,N
2025_11_19_1763572440_S,5,0.042649,8184,N
2025_11_19_1763572440_S,6,0.347829,8228,N
2025_11_19_1763572440_S,7,0.035840,8995,N
2025_11_19_1763572440_S,8,0.779410,8421,N
2025_11_19_1763572440_S,9,0.955586,8487,N
2025_11_19_1763572440_S,10,0.067423,8551,N
2025_11_19_1763572440_S,11,0.111815,8617,N
2025_11_19_1763572440_S,12,0.780721,9366,N
2025_11_19_1763572440_S,13,0.067312,8819,N
2025_11_19_1763572440_S,14,0.042546,8892,N
2025_11_19_1763572440_S,15,0.690199,8980,N
2025_11_19_1763572440_S,16,0.856379,9041,N
2025_11_19_1763572440_S,17,0.179486,10478,N
2025_11_19_1763572440_S,18,0.059855,9186,N
2025_11_19_1763572440_S,19,0.991557,9253,N
2025_11_19_1763572440_S,20,0.821721,9354,N
2025_11_19_1763572440_S,21,0.670864,9403,N
2025_11_19_1763572440_S,22,0.044651,10085,N
2025_11_19_1763572440_S,23,0.015940,9417,N
2025_11_19_1763572440_S,24,0.015467,9408,N
2025_11_19_1763572440_S,25,0.007642,9416,N
2025_11_19_1763572440_S,26,0.007126,9415,N
2025_11_19_1763572440_S,27,0.006795,10120,N
2025_11_19_1763572440_S,28,0.006133,9454,N
2025_11_19_1763572440_S,29,0.005836,9455,N
2025_11_19_1763572440_S,30,0.043601,9445,N
2025_11_19_1763572440_S,31,0.058666,9428,N
2025_11_19_1763572440_S,32,0.136264,10855,N
2025_11_19_1763572440_S,33,0.049061,9457,N
2025_11_19_1763572440_S,34,0.758062,9453,N
2025_11_19_1763575740_L,0,0.090384,5735,N
2025_11_19_1763575740_L,1,0.027444,7894,N
2025_11_19_1763575740_L,2,0.037402,8665,N
2025_11_19_1763575740_L,3,0.229484,8105,N
2025_11_19_1763575740_L,4,0.517829,8171,N
2025_11_19_1763575740_L,5,0.052528,8216,N
2025_11_19_1763575740_L,6,0.006558,8298,N
2025_11_19_1763575740_L,7,0.307252,9739,N
2025_11_19_1763575740_L,8,0.011900,8444,N
2025_11_19_1763575740_L,9,0.005755,8511,N
2025_11_19_1763575740_L,10,0.002353,8577,N
2025_11_19_1763575740_L,11,0.005575,8654,N
2025_11_19_1763575740_L,12,0.069587,9410,N
2025_11_19_1763575740_L,13,0.179185,8848,N
2025_11_19_1763575740_L,14,0.005051,8912,N
2025_11_19_1763575740_L,15,0.030968,8965,N
2025_11_19_1763579700_S,0,0.014876,5714,N
2025_11_19_1763579700_S,1,0.932532,9273,N
2025_11_19_1763579700_S,2,0.102624,7993,N
2025_11_19_1763579700_S,3,0.065944,8060,N
2025_11_19_1763579700_S,4,0.015087,8127,N
2025_11_19_1763579700_S,5,0.039130,8179,N
2025_11_19_1763579700_S,6,0.182381,8944,N
2025_11_19_1763579700_S,7,0.038922,8367,N
2025_11_19_1763579700_S,8,0.002332,8437,N
2025_11_19_1763579700_S,9,0.042874,8507,N
2025_11_19_1763579700_S,10,0.008260,8580,N
2025_11_19_1763579700_S,11,0.190450,9340,N
2025_11_19_1763579700_S,12,0.008348,8768,N
2025_11_19_1763579700_S,13,0.127730,8847,N
2025_11_19_1763579700_S,14,0.264137,8916,N
2025_11_19_1763579700_S,15,0.041336,8971,N
2025_11_19_1763579700_S,16,0.192918,10442,N
2025_11_19_1763579700_S,17,0.865799,9175,N
2025_11_19_1763579700_S,18,0.968962,9233,N
2025_11_19_1763579700_S,19,0.011673,9307,N
2025_11_19_1763579700_S,20,0.162679,9367,N
2025_11_19_1763579700_S,21,0.724369,10141,N
2025_11_19_1763579700_S,22,0.617297,9451,N
2025_11_19_1763579700_S,23,0.987813,9438,N
2025_11_19_1763579700_S,24,0.222536,9458,N
2025_11_19_1763579700_S,25,0.614404,9455,N
2025_11_19_1763579700_S,26,0.748597,10158,N
2025_11_19_1763579700_S,27,0.892167,9479,N
2025_11_19_1763579700_S,28,0.277939,9472,N
2025_11_19_1763579700_S,29,0.272170,9469,N
2025_11_19_1763579700_S,30,0.091006,9467,N
2025_11_19_1763579700_S,31,0.023559,10857,N
2025_11_19_1763579700_S,32,0.615251,9462,N
2025_11_19_1763579700_S,33,0.240519,9460,N
2025_11_19_1763579700_S,34,0.002611,9466,N
2025_11_19_1763579700_S,35,0.555884,9466,N
2025_11_19_1763579700_S,36,0.364406,10169,N
2025_11_19_1763580330_S,0,0.015008,5691,N
2025_11_19_1763580330_S,1,0.003434,7851,N
2025_11_19_1763580330_S,2,0.001425,7937,N
2025_11_19_1763580330_S,3,0.011658,8006,N
2025_11_19_1763580330_S,4,0.010805,8049,N
2025_11_19_1763580330_S,5,0.939380,9524,N
2025_11_19_1763580330_S,6,0.407386,8254,N
2025_11_19_1763580330_S,7,0.021044,8310,N
2025_11_19_1763580330_S,8,0.067137,8366,N
2025_11_19_1763580330_S,9,0.014913,8442,N
2025_11_19_1763580330_S,10,0.851968,9211,N
2025_11_19_1763580330_S,11,0.000255,8629,N
2025_11_19_1763580330_S,12,0.232753,8688,N
2025_11_19_1763580330_S,13,0.009366,8760,N
2025_11_19_1763580330_S,14,0.031246,8839,N
2025_11_19_1763580330_S,15,0.272416,9598,N
2025_11_19_1763580330_S,16,0.001786,9028,N
2025_11_19_1763580330_S,17,0.956580,9121,N
2025_11_19_1763580330_S,18,0.313566,9178,N
2025_11_19_1763580330_S,19,0.992951,9231,N
2025_11_19_1763580330_S,20,0.014503,10697,N
2025_11_19_1763580330_S,21,0.809977,9413,N
2025_11_19_1763580330_S,22,0.325776,9417,N
2025_11_19_1763580330_S,23,0.729938,9427,N
2025_11_19_1763580330_S,24,0.834085,9434,N
2025_11_19_1763580330_S,25,0.785185,10131,N
2025_11_19_1763581940_L,0,0.008795,5730,N
2025_11_19_1763581940_L,1,0.003587,7902,N
2025_11_19_1763581940_L,2,0.005023,7981,N
2025_11_19_1763581940_L,3,0.008024,8749,N
2025_11_19_1763581940_L,4,0.096934,8145,N
2025_11_19_1763581940_L,5,0.497107,8208,N
2025_11_19_1763581940_L,6,0.026188,8288,N
2025_11_19_1763581940_L,7,0.122129,8332,N
2025_11_19_1763581940_L,8,0.263549,11275,N
2025_11_19_1763581940_L,9,0.337230,8533,N
2025_11_19_1763581940_L,10,0.315383,8588,N
2025_11_19_1763581940_L,11,0.049191,8654,N
2025_11_19_1763581940_L,12,0.004630,8733,N
2025_11_19_1763581940_L,13,0.185174,9488,N
2025_11_19_1763581940_L,14,0.033774,8901,N
2025_11_19_1763581940_L,15,0.028441,8979,N
2025_11_19_1763581940_L,16,0.324636,9035,N
2025_11_19_1763581940_L,17,0.320064,9105,N
2025_11_19_1763581940_L,18,0.031134,9890,N
2025_11_19_1763581940_L,19,0.006195,9318,N
2025_11_19_1763581940_L,20,0.021845,9380,N
2025_11_19_1763581940_L,21,0.076533,9451,N
2025_11_19_1763581940_L,22,0.038878,9442,N
2025_11_19_1763581940_L,23,0.009948,10855,N
2025_11_19_1763581940_L,24,0.009330,9466,N
2025_11_19_1763581940_L,25,0.018287,9462,N
2025_11_19_1763581940_L,26,0.053146,9473,N
2025_11_19_1763581940_L,27,0.066035,9501,N
2025_11_19_1763581940_L,28,0.011636,10209,N
2025_11_19_1763581940_L,29,0.930529,9514,N
2025_11_19_1763581940_L,30,0.144765,9506,N
2025_11_19_1763581940_L,31,0.881365,9516,N
2025_11_19_1763581940_L,32,0.948577,9530,N
2025_11_19_1763581940_L,33,0.434182,10227,N
2025_11_19_1763581940_L,34,0.822950,9503,N
2025_11_19_1763581940_L,35,0.333644,9528,N
2025_11_19_1763581940_L,36,0.033357,9530,N
2025_11_19_1763581940_L,37,0.076241,9544,N
2025_11_19_1763581940_L,38,0.074164,10969,N
2025_11_19_1763581940_L,39,0.145567,9539,N
2025_11_19_1763581940_L,40,0.880174,9536,N
2025_11_19_1763581940_L,41,0.673333,9542,N
2025_11_19_1763581940_L,42,0.075921,9537,N
2025_11_19_1763581940_L,43,0.974217,10263,N
2025_11_19_1763581940_L,44,0.801360,9569,N
2025_11_19_1763581940_L,45,0.594956,9581,N
2025_11_19_1763581940_L,46,0.105308,9604,N
2025_11_19_1763581940_L,47,0.486782,9579,N
2025_11_19_1763581940_L,48,0.659320,10286,N
2025_11_19_1763581940_L,49,0.054536,9584,N
2025_11_19_1763581940_L,50,0.094111,9577,N
2025_11_19_1763581940_L,51,0.029677,9561,N
2025_11_19_1763581940_L,52,0.183987,9569,N
2025_11_19_1763581940_L,53,0.067301,10994,N
2025_11_19_1763581940_L,54,0.064194,9567,N
2025_11_19_1763581940_L,55,0.049849,9554,N
2025_11_19_1763581940_L,56,0.098142,9545,N
2025_11_19_1763581940_L,57,0.014026,9548,N
2025_11_19_1763582640_L,0,0.095647,5724,N
2025_11_19_1763582640_L,1,0.008644,7874,N
2025_11_19_1763582640_L,2,0.000672,8632,N
2025_11_19_1763582640_L,3,0.013798,8054,N
2025_11_19_1763582640_L,4,0.011214,8110,N
2025_11_19_1763582640_L,5,0.023988,8163,N
2025_11_19_1763582640_L,6,0.011731,8234,N
2025_11_19_1763582640_L,7,0.005210,9008,N
2025_11_19_1763582640_L,8,0.009715,8456,N
2025_11_19_1763582640_L,9,0.002518,8515,N
2025_11_19_1763582640_L,10,0.004174,8575,N
