level,parent_motif_idx,seg_idx,start_ts,end_ts,start_iso,end_iso,length_min,slope_pts_per_min,mean_sigma,sigma_rank_mid,r2adj,shape_class,shape_pearson_r,peak_abs_z,tod_start_hour_utc,net_move_pts,day,split,sequence_position,prev_seg_shape,next_seg_idx,next_seg_continued,ride_pnl_pts,fade_pnl_pts,max_mfe_ride_pts,max_mae_ride_pts,max_mfe_fade_pts,max_mae_fade_pts,time_to_max_z_min,time_to_revert_min,resolved_as_cascade,extended_60m,extended_120m
melody,8,2,1767887400,1767887700,2026-01-08T15:50:00+00:00,2026-01-08T15:55:00+00:00,5.0,-1.3833,14.412,0.022,0.905,FLATLINE,0.0,4.331,15,-44.5,2026_01_08,OOS,2,FLATLINE,5,False,44.5,-44.5,44.5,-0.0,0.0,-44.5,5.0,,False,False,False
melody,8,3,1767887700,1767888000,2026-01-08T15:55:00+00:00,2026-01-08T16:00:00+00:00,5.0,0.1667,24.912,0.106,0.855,FLATLINE,0.0,2.309,15,53.0,2026_01_08,OOS,3,FLATLINE,4,False,53.0,-53.0,69.25,-2.5,2.5,-69.25,4.5,,False,False,False
melody,8,4,1767888000,1767890100,2026-01-08T16:00:00+00:00,2026-01-08T16:35:00+00:00,35.0,-0.8508,23.817,0.106,0.552,LINEAR_DOWN,0.981,1.818,16,-52.5,2026_01_08,OOS,4,FLATLINE,3,False,52.5,-52.5,56.75,-12.25,12.25,-56.75,30.5,,False,False,False
melody,8,5,1767890100,1767890400,2026-01-08T16:35:00+00:00,2026-01-08T16:40:00+00:00,5.0,0.1944,24.025,0.439,0.457,FLATLINE,0.0,2.332,16,8.5,2026_01_08,OOS,5,LINEAR_DOWN,2,False,8.5,-8.5,17.25,-30.5,30.5,-17.25,1.58,4.42,False,False,False
melody,8,6,1767890400,1767891000,2026-01-08T16:40:00+00:00,2026-01-08T16:50:00+00:00,10.0,-0.4694,20.104,0.085,0.852,FLATLINE,0.0,2.2,16,44.5,2026_01_08,OOS,6,FLATLINE,1,False,-44.5,44.5,-0.0,-52.0,52.0,0.0,6.33,,False,False,False
melody,8,7,1767891000,1767893100,2026-01-08T16:50:00+00:00,2026-01-08T17:25:00+00:00,35.0,0.519,17.373,0.356,0.103,EXPONENTIAL_UP,0.975,2.216,16,-19.75,2026_01_08,OOS,7,FLATLINE,0,False,-19.75,19.75,9.5,-34.5,34.5,-9.5,3.0,5.75,False,False,False
melody,8,8,1767893100,1767893400,2026-01-08T17:25:00+00:00,2026-01-08T17:30:00+00:00,5.0,-0.2778,11.588,0.022,0.072,FLATLINE,0.0,2.443,17,-12.0,2026_01_08,OOS,8,EXPONENTIAL_UP,-1,False,12.0,-12.0,21.5,-0.0,0.0,-21.5,2.0,2.33,False,False,False
melody,9,0,1767893400,1767895200,2026-01-08T17:30:00+00:00,2026-01-08T18:00:00+00:00,30.0,0.5037,14.173,0.251,0.809,EXPONENTIAL_UP,0.969,2.68,17,39.5,2026_01_08,OOS,0,NONE,-1,False,39.5,-39.5,65.25,0.0,-0.0,-65.25,22.75,28.17,False,False,False
melody,10,0,1767895200,1767896100,2026-01-08T18:00:00+00:00,2026-01-08T18:15:00+00:00,15.0,-0.1056,18.102,0.689,0.947,FLATLINE,0.0,2.586,18,-55.0,2026_01_08,OOS,0,NONE,3,False,55.0,-55.0,55.0,-6.5,6.5,-55.0,15.0,,False,False,False
melody,10,1,1767896100,1767896400,2026-01-08T18:15:00+00:00,2026-01-08T18:20:00+00:00,5.0,0.0111,20.368,0.979,0.938,FLATLINE,0.0,2.314,18,43.0,2026_01_08,OOS,1,FLATLINE,2,False,43.0,-43.0,43.0,-0.75,0.75,-43.0,5.0,,False,False,False
melody,10,2,1767896400,1767898500,2026-01-08T18:20:00+00:00,2026-01-08T18:55:00+00:00,35.0,-0.4833,17.469,0.812,0.014,FLATLINE,0.0,1.773,18,-31.0,2026_01_08,OOS,2,FLATLINE,1,False,31.0,-31.0,31.0,-10.25,10.25,-31.0,35.0,,False,False,False
melody,10,3,1767898500,1767898800,2026-01-08T18:55:00+00:00,2026-01-08T19:00:00+00:00,5.0,0.0944,13.211,0.189,0.27,FLATLINE,0.0,1.949,18,0.25,2026_01_08,OOS,3,FLATLINE,0,False,0.25,-0.25,6.25,-8.25,8.25,-6.25,4.0,,False,False,False
melody,10,4,1767898800,1767899700,2026-01-08T19:00:00+00:00,2026-01-08T19:15:00+00:00,15.0,-0.5056,12.054,0.106,0.294,FLATLINE,0.0,2.969,19,-20.75,2026_01_08,OOS,4,FLATLINE,-1,False,20.75,-20.75,21.0,-22.25,22.25,-21.0,3.92,,False,False,False
melody,11,0,1767899700,1767902100,2026-01-08T19:15:00+00:00,2026-01-08T19:55:00+00:00,40.0,-0.4354,12.676,0.001,0.071,LOGARITHMIC_DOWN,0.988,2.828,19,17.25,2026_01_08,OOS,0,NONE,0,False,-17.25,17.25,15.25,-31.75,31.75,-15.25,5.92,6.42,False,False,False
melody,11,1,1767902100,1767902400,2026-01-08T19:55:00+00:00,2026-01-08T20:00:00+00:00,5.0,0.4389,7.109,0.022,0.408,FLATLINE,0.0,1.296,19,-0.25,2026_01_08,OOS,1,LOGARITHMIC_DOWN,-1,False,-0.25,0.25,3.5,-13.0,13.0,-3.5,2.25,,False,False,False
melody,12,0,1767902400,1767906900,2026-01-08T20:00:00+00:00,2026-01-08T21:15:00+00:00,75.0,0.7785,13.327,0.98,0.754,LINEAR_UP,0.988,3.973,20,59.25,2026_01_08,OOS,0,NONE,2,False,59.25,-59.25,71.0,-3.25,3.25,-71.0,61.42,,False,True,False
melody,12,1,1767906900,1767907201,2026-01-08T21:15:00+00:00,2026-01-08T21:20:01+00:00,5.02,-0.1218,4.818,0.02,0.471,FLATLINE,0.0,0.449,21,-3.0,2026_01_08,OOS,1,LINEAR_UP,1,False,3.0,-3.0,4.0,-0.0,0.0,-4.0,2.7,3.08,False,False,False
melody,12,2,1767907201,1767914400,2026-01-08T21:20:01+00:00,2026-01-08T23:20:00+00:00,119.98,0.2681,11.642,0.658,0.177,LINEAR_UP,0.987,5.197,21,21.0,2026_01_08,OOS,2,FLATLINE,0,False,21.0,-21.0,54.25,-1.25,1.25,-54.25,23.9,24.98,True,True,False
melody,12,3,1767914400,1767916795,2026-01-08T23:20:00+00:00,2026-01-08T23:59:55+00:00,39.92,-0.6458,10.939,0.382,0.92,LINEAR_DOWN,0.992,2.269,23,-32.0,2026_01_08,OOS,3,LINEAR_UP,-1,False,32.0,-32.0,35.25,-1.5,1.5,-35.25,39.5,,False,False,False
melody,0,0,1767916800,1767919501,2026-01-09T00:00:00+00:00,2026-01-09T00:45:01+00:00,45.02,,4.341,0.508,0.484,NOISE,-999.0,12.021,0,20.0,2026_01_09,OOS,0,NONE,-1,False,0.0,-0.0,21.75,0.0,-0.0,-21.75,22.95,25.18,False,False,False
melody,1,0,1767919501,1767924002,2026-01-09T00:45:01+00:00,2026-01-09T02:00:02+00:00,75.02,-0.5906,11.997,0.976,0.686,EXPONENTIAL_DOWN,0.988,4.06,0,-42.25,2026_01_09,OOS,0,NONE,0,False,42.25,-42.25,65.0,-0.0,0.0,-65.0,52.03,69.15,True,True,False
melody,1,1,1767924002,1767924915,2026-01-09T02:00:02+00:00,2026-01-09T02:15:15+00:00,15.22,0.3377,8.302,0.091,0.004,FLATLINE,0.0,3.106,2,3.0,2026_01_09,OOS,1,EXPONENTIAL_DOWN,-1,False,3.0,-3.0,11.5,-0.75,0.75,-11.5,4.07,4.22,False,False,False
melody,2,0,1767924915,1767927602,2026-01-09T02:15:15+00:00,2026-01-09T03:00:02+00:00,44.78,0.8057,13.138,0.647,0.387,LINEAR_UP,0.992,2.893,2,29.5,2026_01_09,OOS,0,NONE,-1,False,29.5,-29.5,39.75,-0.75,0.75,-39.75,31.03,40.0,False,False,False
melody,3,0,1767927602,1767928502,2026-01-09T03:00:02+00:00,2026-01-09T03:15:02+00:00,15.0,-0.0148,5.134,0.015,0.286,FLATLINE,0.0,2.532,3,0.5,2026_01_09,OOS,0,NONE,0,True,-0.5,0.5,13.0,-4.25,4.25,-13.0,5.15,,False,False,False
melody,3,1,1767928502,1767930312,2026-01-09T03:15:02+00:00,2026-01-09T03:45:12+00:00,30.17,-0.14,5.159,0.281,0.368,FLATLINE,0.0,2.433,3,0.25,2026_01_09,OOS,1,FLATLINE,-1,False,-0.25,0.25,16.5,-6.5,6.5,-16.5,19.42,,False,False,False
melody,4,0,1767930312,1767934201,2026-01-09T03:45:12+00:00,2026-01-09T04:50:01+00:00,64.82,-0.1603,4.942,0.307,0.159,LINEAR_DOWN,0.984,2.665,3,-16.75,2026_01_09,OOS,0,NONE,0,False,16.75,-16.75,26.0,-0.0,0.0,-26.0,37.55,40.38,False,True,False
melody,4,1,1767934201,1767935700,2026-01-09T04:50:01+00:00,2026-01-09T05:15:00+00:00,24.98,0.2946,5.39,0.918,0.177,EXPONENTIAL_UP,0.969,3.271,4,9.25,2026_01_09,OOS,1,LINEAR_DOWN,-1,False,9.25,-9.25,22.25,-1.75,1.75,-22.25,11.9,12.48,False,False,False
melody,5,0,1767935700,1767936903,2026-01-09T05:15:00+00:00,2026-01-09T05:35:03+00:00,20.05,0.1718,4.877,0.444,0.001,FLATLINE,0.0,1.492,5,-2.25,2026_01_09,OOS,0,NONE,0,False,-2.25,2.25,5.5,-3.75,3.75,-5.5,10.67,1.0,False,False,False
melody,5,1,1767936903,1767937512,2026-01-09T05:35:03+00:00,2026-01-09T05:45:12+00:00,10.15,-0.1615,3.486,0.026,0.044,FLATLINE,0.0,3.674,5,-1.75,2026_01_09,OOS,1,FLATLINE,-1,False,1.75,-1.75,6.5,-2.75,2.75,-6.5,3.25,3.47,False,False,False
melody,6,0,1767937512,1767938100,2026-01-09T05:45:12+00:00,2026-01-09T05:55:00+00:00,9.8,-0.2438,4.919,0.537,0.384,FLATLINE,0.0,1.71,5,-0.75,2026_01_09,OOS,0,NONE,0,False,0.75,-0.75,5.25,-1.5,1.5,-5.25,7.28,7.37,False,False,False
melody,6,1,1767938100,1767942903,2026-01-09T05:55:00+00:00,2026-01-09T07:15:03+00:00,80.05,0.2072,7.71,0.738,0.004,LINEAR_UP,0.985,4.745,5,15.5,2026_01_09,OOS,1,FLATLINE,-1,False,15.5,-15.5,28.75,0.0,-0.0,-28.75,5.42,7.95,True,True,False
melody,7,0,1767942903,1767945600,2026-01-09T07:15:03+00:00,2026-01-09T08:00:00+00:00,44.95,-0.5067,10.681,0.987,0.044,LOGARITHMIC_DOWN,0.985,4.045,7,-14.5,2026_01_09,OOS,0,NONE,-1,False,14.5,-14.5,34.75,-0.25,0.25,-34.75,16.88,19.68,False,False,False
melody,8,0,1767945600,1767948300,2026-01-09T08:00:00+00:00,2026-01-09T08:45:00+00:00,45.0,0.4278,9.088,0.444,0.057,LINEAR_UP,0.977,3.241,8,17.0,2026_01_09,OOS,0,NONE,-1,False,17.0,-17.0,29.0,-0.5,0.5,-29.0,17.62,18.25,False,False,False
melody,9,0,1767948300,1767950101,2026-01-09T08:45:00+00:00,2026-01-09T09:15:01+00:00,30.02,-0.384,8.862,0.59,0.432,EXPONENTIAL_DOWN,0.989,2.967,8,-15.25,2026_01_09,OOS,0,NONE,-1,False,15.25,-15.25,27.0,-0.75,0.75,-27.0,19.18,20.5,False,False,False
melody,10,0,1767950101,1767950700,2026-01-09T09:15:01+00:00,2026-01-09T09:25:00+00:00,9.98,-0.0529,9.305,0.498,0.701,FLATLINE,0.0,1.212,9,11.0,2026_01_09,OOS,0,NONE,4,False,-11.0,11.0,2.25,-11.0,11.0,-2.25,9.32,,False,False,False
melody,10,1,1767950700,1767956700,2026-01-09T09:25:00+00:00,2026-01-09T11:05:00+00:00,100.0,0.5472,10.476,0.075,0.614,LOGARITHMIC_UP,0.983,4.282,9,43.5,2026_01_09,OOS,1,FLATLINE,3,False,43.5,-43.5,51.5,-1.75,1.75,-51.5,62.67,,True,True,False
melody,10,2,1767956700,1767957302,2026-01-09T11:05:00+00:00,2026-01-09T11:15:02+00:00,10.03,-0.1633,3.197,0.032,0.352,FLATLINE,0.0,1.704,11,-2.75,2026_01_09,OOS,2,LOGARITHMIC_UP,2,False,2.75,-2.75,4.25,-5.0,5.0,-4.25,1.28,5.08,False,False,False
melody,10,3,1767957302,1767960601,2026-01-09T11:15:02+00:00,2026-01-09T12:10:01+00:00,54.98,0.4042,9.654,0.978,0.079,LINEAR_UP,0.983,3.925,11,17.5,2026_01_09,OOS,3,FLATLINE,1,False,17.5,-17.5,40.75,-1.75,1.75,-40.75,29.97,31.38,False,False,False
melody,10,4,1767960601,1767963300,2026-01-09T12:10:01+00:00,2026-01-09T12:55:00+00:00,44.98,-0.4409,9.372,0.254,-0.002,LINEAR_DOWN,0.981,2.495,12,-4.0,2026_01_09,OOS,4,LINEAR_UP,0,False,4.0,-4.0,29.5,-3.5,3.5,-29.5,27.75,27.9,False,False,False
melody,10,5,1767963300,1767968100,2026-01-09T12:55:00+00:00,2026-01-09T14:15:00+00:00,80.0,0.7743,16.304,0.994,0.655,EXPONENTIAL_UP,0.998,7.842,12,26.5,2026_01_09,OOS,5,LINEAR_DOWN,-1,False,26.5,-26.5,83.75,-13.0,13.0,-83.75,68.17,69.75,True,True,False
melody,11,0,1767968100,1767970800,2026-01-09T14:15:00+00:00,2026-01-09T15:00:00+00:00,45.0,-1.4821,33.628,0.979,-0.002,LINEAR_DOWN,0.993,5.016,14,-33.5,2026_01_09,OOS,0,NONE,-1,False,33.5,-33.5,110.5,-20.0,20.0,-110.5,17.25,17.67,False,False,False
melody,12,0,1767970800,1767971400,2026-01-09T15:00:00+00:00,2026-01-09T15:10:00+00:00,10.0,-1.1944,25.0,0.335,0.762,FLATLINE,0.0,4.136,15,-77.75,2026_01_09,OOS,0,NONE,7,False,77.75,-77.75,112.25,-21.75,21.75,-112.25,8.67,,False,False,False
melody,12,1,1767971400,1767980400,2026-01-09T15:10:00+00:00,2026-01-09T17:40:00+00:00,150.0,1.3244,37.611,0.583,0.697,LOGARITHMIC_UP,0.996,2.828,15,258.5,2026_01_09,OOS,1,FLATLINE,6,False,258.5,-258.5,270.0,-3.0,3.0,-270.0,114.08,,False,True,True
melody,12,2,1767980400,1767981000,2026-01-09T17:40:00+00:00,2026-01-09T17:50:00+00:00,10.0,-0.0278,10.9,0.168,0.478,FLATLINE,0.0,1.276,17,8.75,2026_01_09,OOS,2,LOGARITHMIC_UP,5,False,-8.75,8.75,9.0,-13.5,13.5,-9.0,8.83,9.58,False,False,False
melody,12,3,1767981000,1767981900,2026-01-09T17:50:00+00:00,2026-01-09T18:05:00+00:00,15.0,0.2519,10.961,0.356,0.368,FLATLINE,0.0,1.938,17,-14.0,2026_01_09,OOS,3,FLATLINE,4,False,-14.0,14.0,12.0,-15.5,15.5,-12.0,13.0,13.5,False,False,False
melody,12,4,1767981900,1767983400,2026-01-09T18:05:00+00:00,2026-01-09T18:30:00+00:00,25.0,-0.4533,11.487,0.772,0.262,FLATLINE,0.0,4.532,18,1.25,2026_01_09,OOS,4,FLATLINE,3,False,-1.25,1.25,25.5,-11.5,11.5,-25.5,21.43,2.58,False,False,False
melody,12,5,1767983400,1767990900,2026-01-09T18:30:00+00:00,2026-01-09T20:35:00+00:00,125.0,0.5004,11.403,0.022,0.627,LOGARITHMIC_UP,0.95,3.549,18,59.25,2026_01_09,OOS,5,FLATLINE,2,False,59.25,-59.25,74.5,-0.75,0.75,-74.5,115.67,,False,True,True
melody,12,6,1767990900,1767991200,2026-01-09T20:35:00+00:00,2026-01-09T20:40:00+00:00,5.0,-0.0222,7.014,0.896,0.551,FLATLINE,0.0,0.796,20,-6.25,2026_01_09,OOS,6,LOGARITHMIC_UP,1,False,6.25,-6.25,6.5,-0.0,0.0,-6.5,3.92,,False,False,False
melody,12,7,1767991200,1767991500,2026-01-09T20:40:00+00:00,2026-01-09T20:45:00+00:00,5.0,0.15,7.054,0.896,0.244,FLATLINE,0.0,1.727,20,-0.75,2026_01_09,OOS,7,FLATLINE,0,False,-0.75,0.75,1.0,-7.0,7.0,-1.0,2.83,2.92,False,False,False
melody,12,8,1767991500,1767995995,2026-01-09T20:45:00+00:00,2026-01-09T21:59:55+00:00,74.92,-0.4928,9.166,0.885,0.685,LINEAR_DOWN,0.986,4.178,20,-30.0,2026_01_09,OOS,8,FLATLINE,-1,False,30.0,-30.0,37.75,-2.0,2.0,-37.75,62.83,,True,True,False
melody,0,0,1768172400,1768173300,2026-01-11T23:00:00+00:00,2026-01-11T23:15:00+00:00,15.0,,15.656,,0.216,FLATLINE,0.0,0.961,23,-30.75,2026_01_11,OOS,0,NONE,4,False,0.0,-0.0,0.0,-65.75,65.75,-0.0,1.42,1.58,False,False,False
melody,0,1,1768173300,1768173605,2026-01-11T23:15:00+00:00,2026-01-11T23:20:05+00:00,5.08,-0.5,11.335,0.18,0.516,FLATLINE,0.0,1.997,23,-15.75,2026_01_11,OOS,1,FLATLINE,3,False,15.75,-15.75,26.5,-4.75,4.75,-26.5,3.08,3.52,False,False,False
melody,0,2,1768173605,1768174502,2026-01-11T23:20:05+00:00,2026-01-11T23:35:02+00:00,14.95,0.0657,9.335,0.062,0.433,FLATLINE,0.0,1.259,23,14.25,2026_01_11,OOS,2,FLATLINE,2,False,14.25,-14.25,20.0,-1.0,1.0,-20.0,12.58,,False,False,False
melody,0,3,1768174502,1768174802,2026-01-11T23:35:02+00:00,2026-01-11T23:40:02+00:00,5.0,-0.0339,7.698,0.042,0.505,FLATLINE,0.0,0.7,23,-4.75,2026_01_11,OOS,3,FLATLINE,1,False,4.75,-4.75,5.5,-1.5,1.5,-5.5,4.65,,False,False,False
melody,0,4,1768174802,1768175400,2026-01-11T23:40:02+00:00,2026-01-11T23:50:00+00:00,9.97,0.2069,6.967,0.003,0.041,FLATLINE,0.0,1.044,23,6.0,2026_01_11,OOS,4,FLATLINE,0,False,6.0,-6.0,7.5,-6.0,6.0,-7.5,2.93,3.75,False,False,False
melody,0,5,1768175400,1768175995,2026-01-11T23:50:00+00:00,2026-01-11T23:59:55+00:00,9.92,-0.0924,4.796,0.003,0.137,FLATLINE,0.0,2.048,23,-12.75,2026_01_11,OOS,5,FLATLINE,-1,False,12.75,-12.75,12.75,-3.0,3.0,-12.75,9.92,,False,False,False
melody,0,0,1768176000,1768184100,2026-01-12T00:00:00+00:00,2026-01-12T02:15:00+00:00,135.0,,19.574,0.625,0.771,NOISE,-999.0,5.421,0,-151.75,2026_01_12,OOS,0,NONE,10,False,0.0,-0.0,8.0,-168.0,168.0,-8.0,95.17,,True,True,True
melody,0,1,1768184100,1768184400,2026-01-12T02:15:00+00:00,2026-01-12T02:20:00+00:00,5.0,0.0611,16.24,0.592,0.344,FLATLINE,0.0,1.501,2,-5.5,2026_01_12,OOS,1,NOISE,9,False,-5.5,5.5,5.0,-7.5,7.5,-5.0,4.8,,False,False,False
melody,0,2,1768184400,1768186500,2026-01-12T02:20:00+00:00,2026-01-12T02:55:00+00:00,35.0,-0.3683,13.683,0.181,0.622,FLATLINE,0.0,1.945,2,10.75,2026_01_12,OOS,2,FLATLINE,8,False,-10.75,10.75,5.5,-26.5,26.5,-5.5,31.17,32.33,False,False,False
melody,0,3,1768186500,1768187705,2026-01-12T02:55:00+00:00,2026-01-12T03:15:05+00:00,20.08,0.1189,7.154,0.033,0.008,FLATLINE,0.0,1.559,2,-3.25,2026_01_12,OOS,3,FLATLINE,7,False,-3.25,3.25,4.75,-9.75,9.75,-4.75,6.92,7.23,False,False,False
melody,0,4,1768187705,1768188905,2026-01-12T03:15:05+00:00,2026-01-12T03:35:05+00:00,20.0,-0.1264,4.846,0.033,0.04,FLATLINE,0.0,1.761,3,4.5,2026_01_12,OOS,4,FLATLINE,6,True,-4.5,4.5,4.25,-7.25,7.25,-4.25,2.67,3.0,False,False,False
melody,0,5,1768188905,1768192200,2026-01-12T03:35:05+00:00,2026-01-12T04:30:00+00:00,54.92,-0.3298,6.897,0.992,0.527,EXPONENTIAL_DOWN,0.996,12.503,3,-19.75,2026_01_12,OOS,5,FLATLINE,5,False,19.75,-19.75,37.0,-3.25,3.25,-37.0,13.0,13.17,False,False,False
melody,0,6,1768192200,1768192806,2026-01-12T04:30:00+00:00,2026-01-12T04:40:06+00:00,10.1,0.1155,4.763,0.312,0.29,FLATLINE,0.0,1.846,4,3.5,2026_01_12,OOS,6,EXPONENTIAL_DOWN,4,False,3.5,-3.5,8.0,-5.25,5.25,-8.0,8.75,8.85,False,False,False
melody,0,7,1768192806,1768193409,2026-01-12T04:40:06+00:00,2026-01-12T04:50:09+00:00,10.05,-0.0553,4.778,0.431,0.174,FLATLINE,0.0,1.32,4,-1.5,2026_01_12,OOS,7,FLATLINE,3,False,1.5,-1.5,6.75,-3.75,3.75,-6.75,6.15,6.25,False,False,False
melody,0,8,1768193409,1768194602,2026-01-12T04:50:09+00:00,2026-01-12T05:10:02+00:00,19.88,0.0768,4.131,0.096,0.197,FLATLINE,0.0,1.998,4,1.25,2026_01_12,OOS,8,FLATLINE,2,False,1.25,-1.25,2.0,-10.25,10.25,-2.0,11.1,18.1,False,False,False
melody,0,9,1768194602,1768197900,2026-01-12T05:10:02+00:00,2026-01-12T06:05:00+00:00,54.97,-0.6261,11.151,0.98,0.451,LINEAR_DOWN,0.984,4.685,5,-25.5,2026_01_12,OOS,9,FLATLINE,1,False,25.5,-25.5,55.0,-9.5,9.5,-55.0,39.47,41.05,False,False,False
melody,0,10,1768197900,1768200602,2026-01-12T06:05:00+00:00,2026-01-12T06:50:02+00:00,45.03,0.3386,10.074,0.467,0.003,EXPONENTIAL_UP,0.983,2.507,6,11.75,2026_01_12,OOS,10,LINEAR_DOWN,0,False,11.75,-11.75,18.0,-9.25,9.25,-18.0,5.5,6.33,False,False,False
melody,0,11,1768200602,1768201200,2026-01-12T06:50:02+00:00,2026-01-12T07:00:00+00:00,9.97,-0.0474,5.12,0.097,0.066,FLATLINE,0.0,1.791,6,-1.25,2026_01_12,OOS,11,EXPONENTIAL_UP,-1,False,1.25,-1.25,7.25,-2.25,2.25,-7.25,5.22,5.5,False,False,False
melody,1,0,1768201200,1768203000,2026-01-12T07:00:00+00:00,2026-01-12T07:30:00+00:00,30.0,0.5074,9.029,0.515,0.169,LINEAR_UP,0.987,4.112,7,14.0,2026_01_12,OOS,0,NONE,-1,False,14.0,-14.0,27.5,-1.75,1.75,-27.5,10.75,11.0,False,False,False
melody,2,0,1768203000,1768204201,2026-01-12T07:30:00+00:00,2026-01-12T07:50:01+00:00,20.02,0.1901,6.751,0.508,0.206,FLATLINE,0.0,1.463,7,0.75,2026_01_12,OOS,0,NONE,0,False,0.75,-0.75,4.0,-7.75,7.75,-4.0,1.43,18.58,False,False,False
melody,2,1,1768204201,1768204800,2026-01-12T07:50:01+00:00,2026-01-12T08:00:00+00:00,9.98,-0.1363,3.793,0.003,0.01,FLATLINE,0.0,1.547,7,-5.0,2026_01_12,OOS,1,FLATLINE,-1,False,5.0,-5.0,7.75,-2.25,2.25,-7.75,8.57,8.92,False,False,False
melody,3,0,1768204800,1768205400,2026-01-12T08:00:00+00:00,2026-01-12T08:10:00+00:00,10.0,0.2972,3.838,0.042,0.14,FLATLINE,0.0,7.204,8,10.25,2026_01_12,OOS,0,NONE,3,False,10.25,-10.25,22.25,0.0,-0.0,-22.25,2.92,3.17,False,False,False
melody,3,1,1768205400,1768208700,2026-01-12T08:10:00+00:00,2026-01-12T09:05:00+00:00,55.0,-1.2985,23.677,0.979,0.397,EXPONENTIAL_DOWN,0.983,5.358,8,-57.25,2026_01_12,OOS,1,FLATLINE,2,False,57.25,-57.25,102.75,-4.75,4.75,-102.75,30.33,43.33,False,False,False
melody,3,2,1768208700,1768212000,2026-01-12T09:05:00+00:00,2026-01-12T10:00:00+00:00,55.0,0.4172,15.393,0.181,0.009,LOGARITHMIC_UP,0.982,2.301,9,21.5,2026_01_12,OOS,2,EXPONENTIAL_DOWN,1,False,21.5,-21.5,24.75,-12.75,12.75,-24.75,53.0,,False,False,False
melody,3,3,1768212000,1768212300,2026-01-12T10:00:00+00:00,2026-01-12T10:05:00+00:00,5.0,-0.0056,10.717,0.253,0.609,FLATLINE,0.0,1.729,10,-6.75,2026_01_12,OOS,3,LOGARITHMIC_UP,0,False,6.75,-6.75,13.5,-0.0,0.0,-13.5,2.92,3.93,False,False,False
melody,3,4,1768212300,1768215600,2026-01-12T10:05:00+00:00,2026-01-12T11:00:00+00:00,55.0,0.4879,9.615,0.026,0.522,LINEAR_UP,0.995,2.926,10,12.25,2026_01_12,OOS,4,FLATLINE,-1,False,12.25,-12.25,27.0,-8.75,8.75,-27.0,30.25,31.08,False,False,False
melody,4,0,1768215600,1768216500,2026-01-12T11:00:00+00:00,2026-01-12T11:15:00+00:00,15.0,0.2815,5.477,0.019,0.805,FLATLINE,0.0,4.62,11,20.75,2026_01_12,OOS,0,NONE,18,False,20.75,-20.75,24.25,-1.25,1.25,-24.25,13.0,,False,False,False
melody,4,1,1768216500,1768216800,2026-01-12T11:15:00+00:00,2026-01-12T11:20:00+00:00,5.0,-0.05,5.737,0.095,0.639,FLATLINE,0.0,2.832,11,-13.75,2026_01_12,OOS,1,FLATLINE,17,False,13.75,-13.75,14.0,-2.5,2.5,-14.0,4.85,,False,False,False
melody,4,2,1768216800,1768218902,2026-01-12T11:20:00+00:00,2026-01-12T11:55:02+00:00,35.03,0.1055,5.618,0.441,0.073,FLATLINE,0.0,1.516,11,0.75,2026_01_12,OOS,2,FLATLINE,16,True,0.75,-0.75,8.25,-3.0,3.0,-8.25,26.25,26.43,False,False,False
melody,4,3,1768218902,1768223100,2026-01-12T11:55:02+00:00,2026-01-12T13:05:00+00:00,69.97,0.3744,6.844,0.85,0.756,EXPONENTIAL_UP,0.993,6.696,11,38.25,2026_01_12,OOS,3,FLATLINE,15,False,38.25,-38.25,45.5,-5.0,5.0,-45.5,60.82,,True,True,False
melody,4,4,1768223100,1768223400,2026-01-12T13:05:00+00:00,2026-01-12T13:10:00+00:00,5.0,-0.15,9.692,0.98,0.652,FLATLINE,0.0,1.794,13,-22.5,2026_01_12,OOS,4,EXPONENTIAL_UP,14,False,22.5,-22.5,25.25,-8.0,8.0,-25.25,4.92,,False,False,False
melody,4,5,1768223400,1768224901,2026-01-12T13:10:00+00:00,2026-01-12T13:35:01+00:00,25.02,0.1632,10.409,0.981,0.282,FLATLINE,0.0,1.633,13,19.75,2026_01_12,OOS,5,FLATLINE,13,False,19.75,-19.75,31.25,-0.75,0.75,-31.25,11.42,12.08,False,False,False
melody,4,6,1768224901,1768225800,2026-01-12T13:35:01+00:00,2026-01-12T13:50:00+00:00,14.98,-0.1984,9.759,0.412,0.236,FLATLINE,0.0,0.741,13,-7.25,2026_01_12,OOS,6,FLATLINE,12,False,7.25,-7.25,11.25,-2.75,2.75,-11.25,6.83,7.07,False,False,False
melody,4,7,1768225800,1768226400,2026-01-12T13:50:00+00:00,2026-01-12T14:00:00+00:00,10.0,0.3583,7.929,0.037,0.266,FLATLINE,0.0,1.679,13,-0.5,2026_01_12,OOS,7,FLATLINE,11,False,-0.5,0.5,15.0,-3.0,3.0,-15.0,6.67,,False,False,False
melody,4,8,1768226400,1768226701,2026-01-12T14:00:00+00:00,2026-01-12T14:05:01+00:00,5.02,-0.2602,4.377,0.022,0.191,FLATLINE,0.0,1.959,14,-0.75,2026_01_12,OOS,8,FLATLINE,10,True,0.75,-0.75,3.5,-6.25,6.25,-3.5,3.1,1.67,False,False,False
