**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,r_h1,r_h2,delta,abs_delta,sign_flip,n_h1,n_h2
15m,vol_accel_w,SE_low_w,DOWN_CHOPPY,-0.08784509616999583,-0.16005893569173546,-0.07221383952173963,0.07221383952173963,False,1716,1272
15m,vol_accel_w,SE_low_w,FLAT_SMOOTH,-0.02952330601539515,-0.01703269189605331,0.012490614119341839,0.012490614119341839,False,5676,4176
15m,vol_accel_w,SE_low_w,FLAT_CHOPPY,-0.11076021772855539,-0.08574753358446505,0.025012684144090344,0.025012684144090344,False,8736,9579
15m,vol_accel_w,hurst_w,UP_SMOOTH,0.004732508814765992,0.03419250313676027,0.029459994321994275,0.029459994321994275,False,3324,3822
15m,vol_accel_w,hurst_w,UP_CHOPPY,0.003675609354286808,-0.005104101823851653,-0.008779711178138461,0.008779711178138461,False,996,2928
15m,vol_accel_w,hurst_w,DOWN_SMOOTH,-0.03350649554282388,-0.00929683892419768,0.024209656618626202,0.024209656618626202,False,2778,1884
15m,vol_accel_w,hurst_w,DOWN_CHOPPY,-0.05186866046402021,0.019002558144179737,0.07087121860819995,0.07087121860819995,False,1716,1272
15m,vol_accel_w,hurst_w,FLAT_SMOOTH,0.029295174204249447,-0.009959537625842275,-0.03925471183009172,0.03925471183009172,False,5676,4176
15m,vol_accel_w,hurst_w,FLAT_CHOPPY,0.023656313652109413,0.009280266729989913,-0.0143760469221195,0.0143760469221195,False,8736,9579
15m,vol_accel_w,reversion_prob_w,UP_SMOOTH,-0.23311054222259545,-0.19237434345275625,0.040736198769839194,0.040736198769839194,False,3324,3822
15m,vol_accel_w,reversion_prob_w,UP_CHOPPY,-0.261216838089318,-0.2454029657585023,0.015813872330815715,0.015813872330815715,False,996,2928
15m,vol_accel_w,reversion_prob_w,DOWN_SMOOTH,-0.2356923512439558,-0.24467652645818833,-0.008984175214232532,0.008984175214232532,False,2778,1884
15m,vol_accel_w,reversion_prob_w,DOWN_CHOPPY,-0.20435882622588053,-0.1275047260616736,0.07685410016420693,0.07685410016420693,False,1716,1272
15m,vol_accel_w,reversion_prob_w,FLAT_SMOOTH,-0.160563374544406,-0.15440234933459804,0.006161025209807963,0.006161025209807963,False,5676,4176
15m,vol_accel_w,reversion_prob_w,FLAT_CHOPPY,-0.16455665034933975,-0.2231070852219151,-0.05855043487257536,0.05855043487257536,False,8736,9579
15m,vol_accel_w,swing_noise_w,UP_SMOOTH,-0.009094515692962076,-0.03231629625156211,-0.02322178055860004,0.02322178055860004,False,3324,3822
15m,vol_accel_w,swing_noise_w,UP_CHOPPY,-0.055434559548103716,-0.030067565073528327,0.02536699447457539,0.02536699447457539,False,996,2928
15m,vol_accel_w,swing_noise_w,DOWN_SMOOTH,-0.03962377397241648,-0.06291252938037034,-0.02328875540795386,0.02328875540795386,False,2778,1884
15m,vol_accel_w,swing_noise_w,DOWN_CHOPPY,-0.04758446992518325,-0.06656476579534465,-0.018980295870161402,0.018980295870161402,False,1716,1272
15m,vol_accel_w,swing_noise_w,FLAT_SMOOTH,0.0017637025747997504,-0.00895215225069551,-0.01071585482549526,0.01071585482549526,False,5628,4176
15m,vol_accel_w,swing_noise_w,FLAT_CHOPPY,-0.03404484439763935,-0.042920528000581284,-0.008875683602941935,0.008875683602941935,False,8736,9579
15m,price_mean_w,price_sigma_w,UP_SMOOTH,-0.41229974642886225,-0.17378793333859435,0.2385118130902679,0.2385118130902679,False,3324,3822
15m,price_mean_w,price_sigma_w,UP_CHOPPY,-0.6590616810709147,-0.3492026745668891,0.3098590065040256,0.3098590065040256,False,996,2928
15m,price_mean_w,price_sigma_w,DOWN_SMOOTH,-0.4696905973814128,-0.006576188783710785,0.463114408597702,0.463114408597702,False,2778,1884
15m,price_mean_w,price_sigma_w,DOWN_CHOPPY,-0.05959535391968162,-0.12962524640953393,-0.07002989248985231,0.07002989248985231,False,1716,1272
15m,price_mean_w,price_sigma_w,FLAT_SMOOTH,-0.3218895752252598,-0.10254199617617384,0.21934757904908597,0.21934757904908597,False,5682,4176
15m,price_mean_w,price_sigma_w,FLAT_CHOPPY,-0.4462003140363026,-0.2496390664860303,0.19656124755027232,0.19656124755027232,False,8736,9579
15m,price_mean_w,vol_mean_w,UP_SMOOTH,-0.223239278505383,-0.02968236514296943,0.19355691336241357,0.19355691336241357,False,3324,3822
15m,price_mean_w,vol_mean_w,UP_CHOPPY,-0.2714262131853044,-0.04162482018528293,0.22980139300002148,0.22980139300002148,False,996,2928
15m,price_mean_w,vol_mean_w,DOWN_SMOOTH,-0.18885804772886752,0.1118777149582031,0.30073576268707064,0.30073576268707064,True,2778,1884
15m,price_mean_w,vol_mean_w,DOWN_CHOPPY,0.0835329638364076,-0.031552425586964944,-0.11508538942337254,0.11508538942337254,False,1716,1272
15m,price_mean_w,vol_mean_w,FLAT_SMOOTH,-0.20220836341294912,-0.13324710638923717,0.06896125702371195,0.06896125702371195,False,5682,4176
15m,price_mean_w,vol_mean_w,FLAT_CHOPPY,-0.18983279010181595,-0.02005405286785516,0.16977873723396078,0.16977873723396078,False,8736,9579
15m,price_mean_w,vol_sigma_w,UP_SMOOTH,-0.13460155974838034,0.0031992644165309437,0.1378008241649113,0.1378008241649113,False,3324,3822
15m,price_mean_w,vol_sigma_w,UP_CHOPPY,-0.1422432450016839,-0.02089067821316463,0.12135256678851926,0.12135256678851926,False,996,2928
15m,price_mean_w,vol_sigma_w,DOWN_SMOOTH,-0.016108815470346705,0.13102645420199546,0.14713526967234217,0.14713526967234217,False,2778,1884
15m,price_mean_w,vol_sigma_w,DOWN_CHOPPY,0.12759857463639132,0.0033592309618185358,-0.12423934367457279,0.12423934367457279,False,1716,1272
15m,price_mean_w,vol_sigma_w,FLAT_SMOOTH,-0.11190987730701729,-0.10270998128850263,0.009199896018514661,0.009199896018514661,False,5682,4176
15m,price_mean_w,vol_sigma_w,FLAT_CHOPPY,-0.07520198633672051,0.015820204615598164,0.09102219095231867,0.09102219095231867,False,8736,9579
15m,price_mean_w,vwap_w,UP_SMOOTH,0.9998164155756971,0.9998756860462047,5.92704705075775e-05,5.92704705075775e-05,False,3324,3822
15m,price_mean_w,vwap_w,UP_CHOPPY,0.9999149584036023,0.9998838238711066,-3.1134532495702416e-05,3.1134532495702416e-05,False,996,2928
15m,price_mean_w,vwap_w,DOWN_SMOOTH,0.9998352765417408,0.9998898943359529,5.461779421211954e-05,5.461779421211954e-05,False,2778,1884
15m,price_mean_w,vwap_w,DOWN_CHOPPY,0.9998373692696914,0.9996844350963662,-0.000152934173325181,0.000152934173325181,False,1716,1272
15m,price_mean_w,vwap_w,FLAT_SMOOTH,0.9999546464337224,0.9993568831649225,-0.0005977632687999002,0.0005977632687999002,False,5682,4176
15m,price_mean_w,vwap_w,FLAT_CHOPPY,0.9998784039010102,0.9998879471451909,9.543244180676425e-06,9.543244180676425e-06,False,8736,9579
15m,price_mean_w,z_se_w,UP_SMOOTH,-0.00209521341744735,-0.025291534036232688,-0.02319632061878534,0.02319632061878534,False,3324,3822
15m,price_mean_w,z_se_w,UP_CHOPPY,-0.02637686022862229,-0.007622993427582326,0.018753866801039965,0.018753866801039965,False,996,2928
15m,price_mean_w,z_se_w,DOWN_SMOOTH,0.00014228281634261162,-0.0080410751074178,-0.008183357923760412,0.008183357923760412,False,2778,1884
15m,price_mean_w,z_se_w,DOWN_CHOPPY,-0.05663315996411768,-0.047892898478024325,0.008740261486093352,0.008740261486093352,False,1716,1272
15m,price_mean_w,z_se_w,FLAT_SMOOTH,-0.021334031456346835,-0.02952500459220448,-0.008190973135857645,0.008190973135857645,False,5682,4176
15m,price_mean_w,z_se_w,FLAT_CHOPPY,-0.015772388077853108,-0.013338818602836828,0.00243356947501628,0.00243356947501628,False,8736,9579
15m,price_mean_w,z_high_w,UP_SMOOTH,0.006834570527731459,-0.027185450484329132,-0.03402002101206059,0.03402002101206059,False,3324,3822
15m,price_mean_w,z_high_w,UP_CHOPPY,-0.026326253710808815,-0.015596885870018583,0.010729367840790233,0.010729367840790233,False,996,2928
15m,price_mean_w,z_high_w,DOWN_SMOOTH,-0.0031879946668143247,-0.00729157596917607,-0.004103581302361745,0.004103581302361745,False,2778,1884
15m,price_mean_w,z_high_w,DOWN_CHOPPY,-0.06035640828636701,-0.041961600165404865,0.01839480812096214,0.01839480812096214,False,1716,1272
15m,price_mean_w,z_high_w,FLAT_SMOOTH,-0.02205546058331273,-0.014632969145738988,0.007422491437573743,0.007422491437573743,False,5682,4176
15m,price_mean_w,z_high_w,FLAT_CHOPPY,-0.0100248368231798,-0.0032229599706853304,0.006801876852494469,0.006801876852494469,False,8736,9579
15m,price_mean_w,z_low_w,UP_SMOOTH,-0.011117302980638991,-0.03578582813825043,-0.02466852515761144,0.02466852515761144,False,3324,3822
15m,price_mean_w,z_low_w,UP_CHOPPY,-0.0066066180662828385,-0.008208611715737613,-0.0016019936494547742,0.0016019936494547742,False,996,2928
15m,price_mean_w,z_low_w,DOWN_SMOOTH,-0.002034907499240505,-0.0005004101419421955,0.0015344973572983095,0.0015344973572983095,False,2778,1884
15m,price_mean_w,z_low_w,DOWN_CHOPPY,-0.050946618676189825,-0.03778817384648483,0.013158444829704997,0.013158444829704997,False,1716,1272
15m,price_mean_w,z_low_w,FLAT_SMOOTH,-0.038337617570254584,-0.02364807594642604,0.014689541623828545,0.014689541623828545,False,5682,4176
15m,price_mean_w,z_low_w,FLAT_CHOPPY,-0.017803165476190874,-0.021195132707487813,-0.003391967231296939,0.003391967231296939,False,8736,9579
15m,price_mean_w,SE_high_w,UP_SMOOTH,-0.434986694503318,-0.17421446420728484,0.26077223029603314,0.26077223029603314,False,3324,3822
15m,price_mean_w,SE_high_w,UP_CHOPPY,-0.5763146169655311,-0.3368892392786188,0.2394253776869123,0.2394253776869123,False,996,2928
15m,price_mean_w,SE_high_w,DOWN_SMOOTH,-0.5481945182440028,-0.10534354275601332,0.44285097548798946,0.44285097548798946,False,2778,1884
15m,price_mean_w,SE_high_w,DOWN_CHOPPY,-0.13966484342313823,-0.18420930599502303,-0.044544462571884796,0.044544462571884796,False,1716,1272
15m,price_mean_w,SE_high_w,FLAT_SMOOTH,-0.3573593534752629,-0.11428712343127155,0.2430722300439913,0.2430722300439913,False,5682,4176
15m,price_mean_w,SE_high_w,FLAT_CHOPPY,-0.4086079382880953,-0.2540190532261373,0.15458888506195795,0.15458888506195795,False,8736,9579
15m,price_mean_w,SE_low_w,UP_SMOOTH,-0.41687192063091466,-0.16068088505038902,0.25619103558052564,0.25619103558052564,False,3324,3822
15m,price_mean_w,SE_low_w,UP_CHOPPY,-0.6440603141286474,-0.26595665641307975,0.37810365771556764,0.37810365771556764,False,996,2928
15m,price_mean_w,SE_low_w,DOWN_SMOOTH,-0.4841352510013764,-0.05182636218812854,0.43230888881324786,0.43230888881324786,False,2778,1884
15m,price_mean_w,SE_low_w,DOWN_CHOPPY,-0.0875911173558444,-0.04735868634202884,0.040232431013815566,0.040232431013815566,False,1716,1272
15m,price_mean_w,SE_low_w,FLAT_SMOOTH,-0.2722956157066632,-0.11235310322920578,0.15994251247745744,0.15994251247745744,False,5682,4176
15m,price_mean_w,SE_low_w,FLAT_CHOPPY,-0.40709645799379446,-0.25528914063017594,0.15180731736361852,0.15180731736361852,False,8736,9579
15m,price_mean_w,hurst_w,UP_SMOOTH,-0.15089525780553048,-0.11360629894190569,0.037288958863624794,0.037288958863624794,False,3324,3822
15m,price_mean_w,hurst_w,UP_CHOPPY,0.26865414573338703,-0.16171493300177292,-0.43036907873515995,0.43036907873515995,True,996,2928
15m,price_mean_w,hurst_w,DOWN_SMOOTH,0.23703074895352003,0.13559936994177785,-0.10143137901174218,0.10143137901174218,False,2778,1884
15m,price_mean_w,hurst_w,DOWN_CHOPPY,-0.06157036696593538,-0.18960091695678913,-0.12803054999085375,0.12803054999085375,False,1716,1272
15m,price_mean_w,hurst_w,FLAT_SMOOTH,0.10729970870591704,0.258628471683123,0.15132876297720593,0.15132876297720593,False,5682,4176
15m,price_mean_w,hurst_w,FLAT_CHOPPY,-0.0800862284547923,0.004532513923979432,0.08461874237877173,0.08461874237877173,False,8736,9579
15m,price_mean_w,reversion_prob_w,UP_SMOOTH,0.008035751934933506,0.013369787970828677,0.005334036035895171,0.005334036035895171,False,3324,3822
15m,price_mean_w,reversion_prob_w,UP_CHOPPY,-0.022818379720257503,-0.017026329500469083,0.00579205021978842,0.00579205021978842,False,996,2928
15m,price_mean_w,reversion_prob_w,DOWN_SMOOTH,-0.022486528137895406,-0.05127833723162596,-0.028791809093730556,0.028791809093730556,False,2778,1884
15m,price_mean_w,reversion_prob_w,DOWN_CHOPPY,-0.024840536997511663,-0.06438047372007337,-0.0395399367225617,0.0395399367225617,False,1716,1272
15m,price_mean_w,reversion_prob_w,FLAT_SMOOTH,-0.019249713813016035,0.03153820353250623,0.050787917345522265,0.050787917345522265,False,5682,4176
15m,price_mean_w,reversion_prob_w,FLAT_CHOPPY,0.003727864737550814,-0.023245811919032255,-0.026973676656583068,0.026973676656583068,False,8736,9579
15m,price_mean_w,swing_noise_w,UP_SMOOTH,-0.4293256056132457,-0.2642906246648122,0.1650349809484335,0.1650349809484335,False,3324,3822
15m,price_mean_w,swing_noise_w,UP_CHOPPY,-0.7065062116976116,-0.46562645381764944,0.2408797578799622,0.2408797578799622,False,996,2928
15m,price_mean_w,swing_noise_w,DOWN_SMOOTH,-0.6728571969140229,-0.06655176939983612,0.6063054275141868,0.6063054275141868,False,2778,1884
15m,price_mean_w,swing_noise_w,DOWN_CHOPPY,-0.2523752798457549,-0.2751421637076652,-0.02276688386191028,0.02276688386191028,False,1716,1272
15m,price_mean_w,swing_noise_w,FLAT_SMOOTH,-0.38483916247085326,-0.09771712891004734,0.2871220335608059,0.2871220335608059,False,5628,4176
15m,price_mean_w,swing_noise_w,FLAT_CHOPPY,-0.5296599559738066,-0.3124510908288973,0.21720886514490922,0.21720886514490922,False,8736,9579
15m,price_sigma_w,vol_mean_w,UP_SMOOTH,0.515291079142441,0.6367621589835704,0.12147107984112937,0.12147107984112937,False,3324,3822
15m,price_sigma_w,vol_mean_w,UP_CHOPPY,0.716392788467551,0.5088709202253239,-0.20752186824222707,0.20752186824222707,False,996,2928
15m,price_sigma_w,vol_mean_w,DOWN_SMOOTH,0.5676415201791447,0.7524087688491776,0.1847672486700329,0.1847672486700329,False,2778,1884
15m,price_sigma_w,vol_mean_w,DOWN_CHOPPY,0.642039602350689,0.7500943343926428,0.10805473204195382,0.10805473204195382,False,1716,1272
15m,price_sigma_w,vol_mean_w,FLAT_SMOOTH,0.598105238951125,0.03220770513290876,-0.5658975338182163,0.5658975338182163,False,5682,4176
15m,price_sigma_w,vol_mean_w,FLAT_CHOPPY,0.6281159337877938,0.6233233481996412,-0.0047925855881526536,0.0047925855881526536,False,8736,9579
15m,price_sigma_w,vol_sigma_w,UP_SMOOTH,0.4814260454525101,0.6775651677298373,0.19613912227732722,0.19613912227732722,False,3324,3822
15m,price_sigma_w,vol_sigma_w,UP_CHOPPY,0.5762071303546058,0.5257612828335005,-0.05044584752110526,0.05044584752110526,False,996,2928
15m,price_sigma_w,vol_sigma_w,DOWN_SMOOTH,0.49196720889600826,0.7201068374844991,0.22813962858849085,0.22813962858849085,False,2778,1884
15m,price_sigma_w,vol_sigma_w,DOWN_CHOPPY,0.603508539713661,0.5914215625821333,-0.012086977131527732,0.012086977131527732,False,1716,1272
15m,price_sigma_w,vol_sigma_w,FLAT_SMOOTH,0.5090686950788091,0.04319621314670657,-0.46587248193210257,0.46587248193210257,False,5682,4176
15m,price_sigma_w,vol_sigma_w,FLAT_CHOPPY,0.43770065254598184,0.5938142549420211,0.15611360239603927,0.15611360239603927,False,8736,9579
15m,price_sigma_w,vwap_w,UP_SMOOTH,-0.403216901930179,-0.17001580192452476,0.23320110000565425,0.23320110000565425,False,3324,3822
15m,price_sigma_w,vwap_w,UP_CHOPPY,-0.6545599349949882,-0.34241367749764534,0.31214625749734287,0.31214625749734287,False,996,2928
15m,price_sigma_w,vwap_w,DOWN_SMOOTH,-0.4731231821276814,-0.01587084080136891,0.4572523413263125,0.4572523413263125,False,2778,1884
15m,price_sigma_w,vwap_w,DOWN_CHOPPY,-0.06439631147852039,-0.13322589045353414,-0.06882957897501375,0.06882957897501375,False,1716,1272
15m,price_sigma_w,vwap_w,FLAT_SMOOTH,-0.32372183725889714,-0.07151707207456666,0.2522047651843305,0.2522047651843305,False,5682,4176
15m,price_sigma_w,vwap_w,FLAT_CHOPPY,-0.4481261987893537,-0.2559880094321095,0.19213818935724425,0.19213818935724425,False,8736,9579
15m,price_sigma_w,z_se_w,UP_SMOOTH,-0.04263448675090411,-0.038500979153692654,0.0041335075972114554,0.0041335075972114554,False,3324,3822
15m,price_sigma_w,z_se_w,UP_CHOPPY,-0.01975129919643416,-0.04691978574524651,-0.02716848654881235,0.02716848654881235,False,996,2928
15m,price_sigma_w,z_se_w,DOWN_SMOOTH,0.07188432847295524,0.07013157978663759,-0.001752748686317654,0.001752748686317654,False,2778,1884
15m,price_sigma_w,z_se_w,DOWN_CHOPPY,0.08159207882496493,0.11821574703479767,0.036623668209832747,0.036623668209832747,False,1716,1272
15m,price_sigma_w,z_se_w,FLAT_SMOOTH,0.009749974124602535,-0.0028645103434397244,-0.01261448446804226,0.01261448446804226,False,5682,4176
15m,price_sigma_w,z_se_w,FLAT_CHOPPY,0.01932627278539075,0.013235540073434013,-0.006090732711956738,0.006090732711956738,False,8736,9579
15m,price_sigma_w,z_high_w,UP_SMOOTH,-0.05466915588513447,-0.049596668892782754,0.005072486992351716,0.005072486992351716,False,3324,3822
15m,price_sigma_w,z_high_w,UP_CHOPPY,-0.024452822391385482,-0.05586419375091219,-0.03141137135952671,0.03141137135952671,False,996,2928
15m,price_sigma_w,z_high_w,DOWN_SMOOTH,0.00994221711542718,-0.026056579265630996,-0.03599879638105818,0.03599879638105818,False,2778,1884
15m,price_sigma_w,z_high_w,DOWN_CHOPPY,0.005478682433223763,0.04461307919989548,0.03913439676667172,0.03913439676667172,False,1716,1272
15m,price_sigma_w,z_high_w,FLAT_SMOOTH,-0.0185242026724419,-0.011165311083054998,0.007358891589386903,0.007358891589386903,False,5682,4176
15m,price_sigma_w,z_high_w,FLAT_CHOPPY,-0.02326171289934082,-0.04626891730343695,-0.023007204404096128,0.023007204404096128,False,8736,9579
15m,price_sigma_w,z_low_w,UP_SMOOTH,0.007982545678853176,0.04197224475270742,0.03398969907385425,0.03398969907385425,False,3324,3822
15m,price_sigma_w,z_low_w,UP_CHOPPY,0.04607213438631405,0.013483081674733097,-0.032589052711580954,0.032589052711580954,False,996,2928
15m,price_sigma_w,z_low_w,DOWN_SMOOTH,0.07743227865846394,0.062454970014783194,-0.01497730864368075,0.01497730864368075,False,2778,1884
15m,price_sigma_w,z_low_w,DOWN_CHOPPY,0.10484804324332053,0.1377644435622345,0.03291640031891396,0.03291640031891396,False,1716,1272
15m,price_sigma_w,z_low_w,FLAT_SMOOTH,0.044497555760337586,0.006597221203986181,-0.0379003345563514,0.0379003345563514,False,5682,4176
15m,price_sigma_w,z_low_w,FLAT_CHOPPY,0.047167913098133,0.0559767728083754,0.008808859710242402,0.008808859710242402,False,8736,9579
15m,price_sigma_w,SE_high_w,UP_SMOOTH,0.9392202110876886,0.8833218203021261,-0.05589839078556247,0.05589839078556247,False,3324,3822
15m,price_sigma_w,SE_high_w,UP_CHOPPY,0.9345710871496421,0.8760359305521378,-0.0585351565975043,0.0585351565975043,False,996,2928
15m,price_sigma_w,SE_high_w,DOWN_SMOOTH,0.8843265667830832,0.8301890381790902,-0.05413752860399301,0.05413752860399301,False,2778,1884
15m,price_sigma_w,SE_high_w,DOWN_CHOPPY,0.7566919829431404,0.7941644588187916,0.03747247587565117,0.03747247587565117,False,1716,1272
15m,price_sigma_w,SE_high_w,FLAT_SMOOTH,0.8406506017201125,0.9698127925708564,0.12916219085074387,0.12916219085074387,False,5682,4176
15m,price_sigma_w,SE_high_w,FLAT_CHOPPY,0.8447997367237118,0.842960754831642,-0.0018389818920697687,0.0018389818920697687,False,8736,9579
15m,price_sigma_w,SE_low_w,UP_SMOOTH,0.9229246873088492,0.8268193441520106,-0.09610534315683861,0.09610534315683861,False,3324,3822
15m,price_sigma_w,SE_low_w,UP_CHOPPY,0.9199443771043175,0.7969923581261462,-0.12295201897817132,0.12295201897817132,False,996,2928
15m,price_sigma_w,SE_low_w,DOWN_SMOOTH,0.9103972827095683,0.8573399822788077,-0.05305730043076062,0.05305730043076062,False,2778,1884
15m,price_sigma_w,SE_low_w,DOWN_CHOPPY,0.8332963552114068,0.7921794124782489,-0.04111694273315791,0.04111694273315791,False,1716,1272
15m,price_sigma_w,SE_low_w,FLAT_SMOOTH,0.8675470370719712,0.9681890220541335,0.10064198498216226,0.10064198498216226,False,5682,4176
15m,price_sigma_w,SE_low_w,FLAT_CHOPPY,0.8404348078291752,0.8486345151066008,0.008199707277425583,0.008199707277425583,False,8736,9579
15m,price_sigma_w,hurst_w,UP_SMOOTH,-0.0017484219257672764,-0.18211411776995085,-0.18036569584418358,0.18036569584418358,False,3324,3822
15m,price_sigma_w,hurst_w,UP_CHOPPY,-0.2607669600107204,-0.039816853170741885,0.22095010683997854,0.22095010683997854,False,996,2928
15m,price_sigma_w,hurst_w,DOWN_SMOOTH,-0.16482389301715367,-0.056592291286467325,0.10823160173068634,0.10823160173068634,False,2778,1884
15m,price_sigma_w,hurst_w,DOWN_CHOPPY,-0.012138521303395385,-0.044473115756871434,-0.03233459445347605,0.03233459445347605,False,1716,1272
15m,price_sigma_w,hurst_w,FLAT_SMOOTH,-0.11756227458536267,-0.02438540094661325,0.09317687363874942,0.09317687363874942,False,5682,4176
15m,price_sigma_w,hurst_w,FLAT_CHOPPY,-0.002501108510627702,-0.12867539036133704,-0.12617428185070934,0.12617428185070934,False,8736,9579
15m,price_sigma_w,reversion_prob_w,UP_SMOOTH,-0.013279135922370506,-0.023639097013894713,-0.010359961091524207,0.010359961091524207,False,3324,3822
15m,price_sigma_w,reversion_prob_w,UP_CHOPPY,0.04851863048488193,-0.005878028539223162,-0.05439665902410509,0.05439665902410509,False,996,2928
15m,price_sigma_w,reversion_prob_w,DOWN_SMOOTH,-0.032685850235829525,0.0036145168749073683,0.03630036711073689,0.03630036711073689,False,2778,1884
15m,price_sigma_w,reversion_prob_w,DOWN_CHOPPY,0.0016186468504775962,0.019538698232231574,0.01792005138175398,0.01792005138175398,False,1716,1272
15m,price_sigma_w,reversion_prob_w,FLAT_SMOOTH,0.0013830562624377696,-0.04777710969189387,-0.04916016595433163,0.04916016595433163,False,5682,4176
15m,price_sigma_w,reversion_prob_w,FLAT_CHOPPY,-0.015981173385532153,-0.009914056963140913,0.006067116422391239,0.006067116422391239,False,8736,9579
15m,price_sigma_w,swing_noise_w,UP_SMOOTH,0.7121315777624536,0.5590217794377886,-0.15310979832466498,0.15310979832466498,False,3324,3822
15m,price_sigma_w,swing_noise_w,UP_CHOPPY,0.848342297916967,0.6405891105397938,-0.2077531873771732,0.2077531873771732,False,996,2928
15m,price_sigma_w,swing_noise_w,DOWN_SMOOTH,0.7642165784485029,0.6599215437975403,-0.10429503465096257,0.10429503465096257,False,2778,1884
15m,price_sigma_w,swing_noise_w,DOWN_CHOPPY,0.6406938220213515,0.5654318644554789,-0.07526195756587262,0.07526195756587262,False,1716,1272
15m,price_sigma_w,swing_noise_w,FLAT_SMOOTH,0.707731584650445,0.6308138363352497,-0.07691774831519527,0.07691774831519527,False,5628,4176
15m,price_sigma_w,swing_noise_w,FLAT_CHOPPY,0.7305650459389552,0.625203197185278,-0.10536184875367727,0.10536184875367727,False,8736,9579
15m,vol_mean_w,vol_sigma_w,UP_SMOOTH,0.8382805605659355,0.8696410216780804,0.031360461112144966,0.031360461112144966,False,3324,3822
15m,vol_mean_w,vol_sigma_w,UP_CHOPPY,0.8382081028523294,0.8344318019545532,-0.0037763008977761414,0.0037763008977761414,False,996,2928
15m,vol_mean_w,vol_sigma_w,DOWN_SMOOTH,0.7927769907498017,0.8412025881114706,0.04842559736166896,0.04842559736166896,False,2778,1884
15m,vol_mean_w,vol_sigma_w,DOWN_CHOPPY,0.7973274454762145,0.8041827733149601,0.006855327838745651,0.006855327838745651,False,1716,1272
15m,vol_mean_w,vol_sigma_w,FLAT_SMOOTH,0.784489350084308,0.8498692993849343,0.0653799493006263,0.0653799493006263,False,5682,4176
15m,vol_mean_w,vol_sigma_w,FLAT_CHOPPY,0.7645993505716764,0.8470475550236471,0.08244820445197076,0.08244820445197076,False,8736,9579
15m,vol_mean_w,vwap_w,UP_SMOOTH,-0.22065999143694184,-0.028724886459917828,0.191935104977024,0.191935104977024,False,3324,3822
15m,vol_mean_w,vwap_w,UP_CHOPPY,-0.26735543942454715,-0.043075812457617935,0.2242796269669292,0.2242796269669292,False,996,2928
15m,vol_mean_w,vwap_w,DOWN_SMOOTH,-0.1928826069284466,0.10601749091948084,0.2989000978479275,0.2989000978479275,True,2778,1884
15m,vol_mean_w,vwap_w,DOWN_CHOPPY,0.0828492705580387,-0.03356951097806185,-0.11641878153610055,0.11641878153610055,False,1716,1272
15m,vol_mean_w,vwap_w,FLAT_SMOOTH,-0.20272389967143306,-0.13615667350807953,0.06656722616335353,0.06656722616335353,False,5682,4176
15m,vol_mean_w,vwap_w,FLAT_CHOPPY,-0.19097744113179577,-0.02203273739101851,0.16894470374077725,0.16894470374077725,False,8736,9579
15m,vol_mean_w,z_se_w,UP_SMOOTH,-0.06859634867618092,-0.020017676982898098,0.048578671693282824,0.048578671693282824,False,3324,3822
15m,vol_mean_w,z_se_w,UP_CHOPPY,0.0559623492553835,-0.01746948769658431,-0.07343183695196781,0.07343183695196781,False,996,2928
15m,vol_mean_w,z_se_w,DOWN_SMOOTH,0.07625481925693811,0.07851450739229215,0.0022596881353540432,0.0022596881353540432,False,2778,1884
15m,vol_mean_w,z_se_w,DOWN_CHOPPY,0.06273391342753609,0.08892262289458362,0.02618870946704753,0.02618870946704753,False,1716,1272
15m,vol_mean_w,z_se_w,FLAT_SMOOTH,-0.006153531977127886,0.024804737705045408,0.030958269682173294,0.030958269682173294,False,5682,4176
15m,vol_mean_w,z_se_w,FLAT_CHOPPY,0.034200248548874525,0.004850622534489997,-0.02934962601438453,0.02934962601438453,False,8736,9579
15m,vol_mean_w,z_high_w,UP_SMOOTH,-0.0874776344034597,-0.03752808861995395,0.049949545783505744,0.049949545783505744,False,3324,3822
15m,vol_mean_w,z_high_w,UP_CHOPPY,0.0331125771759219,-0.03598136301832585,-0.06909394019424775,0.06909394019424775,False,996,2928
15m,vol_mean_w,z_high_w,DOWN_SMOOTH,0.040098516703383914,0.03319996267950335,-0.006898554023880565,0.006898554023880565,False,2778,1884
15m,vol_mean_w,z_high_w,DOWN_CHOPPY,0.01833392262767288,0.04052292148228742,0.02218899885461454,0.02218899885461454,False,1716,1272
15m,vol_mean_w,z_high_w,FLAT_SMOOTH,-0.02902673138975904,0.009547310908001535,0.038574042297760576,0.038574042297760576,False,5682,4176
15m,vol_mean_w,z_high_w,FLAT_CHOPPY,0.001577934293036712,-0.029235970184950343,-0.030813904477987056,0.030813904477987056,False,8736,9579
15m,vol_mean_w,z_low_w,UP_SMOOTH,-0.03228630250360771,0.028256516633830702,0.060542819137438406,0.060542819137438406,False,3324,3822
15m,vol_mean_w,z_low_w,UP_CHOPPY,0.08221742375332734,0.004575529149649181,-0.07764189460367817,0.07764189460367817,False,996,2928
15m,vol_mean_w,z_low_w,DOWN_SMOOTH,0.0900462713703291,0.09314906477594641,0.00310279340561731,0.00310279340561731,False,2778,1884
