**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,peak_shift,peak_corr,contemp_corr,role,abs_peak
15m,price_velocity_w,price_sigma_w,UP_SMOOTH,-2,0.8522025160012164,0.8461087583218552,X_lags_Y,0.8522025160012164
1m,vol_mean_w,vol_sigma_w,FLAT_CHOPPY,-1,0.8520532278539789,0.8501643086870174,X_lags_Y,0.8520532278539789
15m,price_sigma_w,SE_low_w,DOWN_CHOPPY,0,0.8515587513419093,0.8515587513419093,contemporaneous,0.8515587513419093
5s,vol_velocity_w,vol_sigma_w,UP_SMOOTH,0,0.8514566997212472,0.8514566997212472,contemporaneous,0.8514566997212472
5s,price_sigma_w,SE_high_w,UP_SMOOTH,0,0.8510344696468398,0.8510344696468398,contemporaneous,0.8510344696468398
5m,bar_range,price_sigma_w,UP_CHOPPY,1,0.8508884339683571,0.8364791916771156,X_leads_Y,0.8508884339683571
1h,z_se_w,z_high_w,UP_SMOOTH,0,0.8507811809511628,0.8507811809511628,contemporaneous,0.8507811809511628
1h,price_velocity_w,price_sigma_w,DOWN_SMOOTH,12,-0.8501007003032245,-0.8375531557001227,X_leads_Y,0.8501007003032245
15m,vol_mean_w,vol_sigma_w,FLAT_SMOOTH,-8,0.8479652117301119,0.8048274911345645,X_lags_Y,0.8479652117301119
5s,price_sigma_w,SE_low_w,DOWN_SMOOTH,0,0.8467602555989103,0.8467602555989103,contemporaneous,0.8467602555989103
15m,price_sigma_w,swing_noise_w,UP_CHOPPY,4,0.8464917263279224,0.8405171528209049,X_leads_Y,0.8464917263279224
5m,bar_range,SE_low_w,UP_CHOPPY,4,0.8458033703009795,0.7720971981157296,X_leads_Y,0.8458033703009795
1m,vol_mean_w,vol_sigma_w,UP_CHOPPY,-1,0.8455799079408595,0.8430068822169635,X_lags_Y,0.8455799079408595
15m,z_se_w,z_low_w,DOWN_CHOPPY,0,0.8441926021842466,0.8441926021842466,contemporaneous,0.8441926021842466
1h,SE_high_w,swing_noise_w,UP_CHOPPY,12,0.8433307038832644,0.8354942804682557,X_leads_Y,0.8433307038832644
5m,SE_high_w,swing_noise_w,UP_CHOPPY,4,0.8425413910093025,0.8235265839041052,X_leads_Y,0.8425413910093025
1h,price_velocity_w,SE_high_w,UP_SMOOTH,-12,0.8424318371730748,0.8245052929244538,X_lags_Y,0.8424318371730748
15m,vol_mean_w,vol_sigma_w,DOWN_SMOOTH,-8,0.8421516375389027,0.8067321093099983,X_lags_Y,0.8421516375389027
5s,bar_range,swing_noise_w,UP_CHOPPY,0,0.841261994968669,0.841261994968669,contemporaneous,0.841261994968669
5s,price_sigma_w,SE_high_w,DOWN_SMOOTH,0,0.8397773317411602,0.8397773317411602,contemporaneous,0.8397773317411602
5s,vol_velocity_w,vol_sigma_w,DOWN_CHOPPY,0,0.8396983461485513,0.8396983461485513,contemporaneous,0.8396983461485513
1m,price_sigma_w,SE_low_w,DOWN_CHOPPY,0,0.8392820117198406,0.8392820117198406,contemporaneous,0.8392820117198406
5s,vol_accel_1b,vol_accel_w,DOWN_SMOOTH,0,0.8369369154374492,0.8369369154374492,contemporaneous,0.8369369154374492
15m,vol_mean_w,vol_sigma_w,FLAT_CHOPPY,-8,0.83551315178394,0.7946150783992678,X_lags_Y,0.83551315178394
5m,price_sigma_w,SE_low_w,FLAT_CHOPPY,0,0.8351170500464539,0.8351170500464539,contemporaneous,0.8351170500464539
5m,bar_range,SE_high_w,UP_CHOPPY,4,0.8338159070729464,0.7784405160506048,X_leads_Y,0.8338159070729464
15m,z_se_w,z_high_w,UP_SMOOTH,0,0.8333285750300058,0.8333285750300058,contemporaneous,0.8333285750300058
15m,z_se_w,z_low_w,FLAT_SMOOTH,0,0.8332878575682451,0.8332878575682451,contemporaneous,0.8332878575682451
1m,price_sigma_w,SE_high_w,DOWN_CHOPPY,0,0.8314153632135965,0.8314153632135965,contemporaneous,0.8314153632135965
5s,SE_low_w,swing_noise_w,UP_CHOPPY,0,0.8308800645618194,0.8308800645618194,contemporaneous,0.8308800645618194
5m,price_sigma_w,SE_high_w,FLAT_CHOPPY,0,0.8301797703930188,0.8301797703930188,contemporaneous,0.8301797703930188
1h,price_sigma_w,SE_low_w,UP_CHOPPY,12,0.829196241561941,0.8168129770090654,X_leads_Y,0.829196241561941
1m,vol_velocity_1b,vol_accel_1b,DOWN_CHOPPY,0,0.8284920632979629,0.8284920632979629,contemporaneous,0.8284920632979629
5s,price_sigma_w,SE_low_w,FLAT_CHOPPY,0,0.8282466482821454,0.8282466482821454,contemporaneous,0.8282466482821454
15m,z_se_w,z_low_w,FLAT_CHOPPY,0,0.8277822234362778,0.8277822234362778,contemporaneous,0.8277822234362778
5s,vol_velocity_1b,vol_sigma_w,UP_SMOOTH,0,0.827732932392419,0.827732932392419,contemporaneous,0.827732932392419
15m,SE_low_w,swing_noise_w,UP_CHOPPY,2,0.82736407526297,0.8268861223955265,X_leads_Y,0.82736407526297
5s,price_sigma_w,SE_high_w,FLAT_CHOPPY,0,0.8272317374442133,0.8272317374442133,contemporaneous,0.8272317374442133
5s,vol_accel_1b,vol_velocity_w,UP_SMOOTH,0,0.8271067013317498,0.8271067013317498,contemporaneous,0.8271067013317498
5m,vol_mean_w,vol_sigma_w,UP_CHOPPY,-2,0.8261937916375097,0.7947760970609733,X_lags_Y,0.8261937916375097
15m,bar_range,SE_high_w,UP_CHOPPY,12,0.8260898429658855,0.7357183163670172,X_leads_Y,0.8260898429658855
5m,vol_mean_w,vol_sigma_w,UP_SMOOTH,-4,0.8258239198869854,0.7833168151637051,X_lags_Y,0.8258239198869854
1m,price_sigma_w,swing_noise_w,DOWN_SMOOTH,2,0.8246670198727799,0.8129877963873753,X_leads_Y,0.8246670198727799
1m,price_sigma_w,swing_noise_w,DOWN_CHOPPY,1,0.824098234266358,0.8131332978769037,X_leads_Y,0.824098234266358
15m,z_se_w,z_high_w,DOWN_CHOPPY,2,0.8240104851594378,0.8172594130066285,X_leads_Y,0.8240104851594378
5s,vol_accel_1b,vol_accel_w,FLAT_CHOPPY,0,0.8237835108582653,0.8237835108582653,contemporaneous,0.8237835108582653
15m,z_se_w,z_high_w,DOWN_SMOOTH,2,0.8236546290108901,0.7946575877515301,X_leads_Y,0.8236546290108901
1h,price_velocity_w,SE_low_w,UP_SMOOTH,12,0.8220982831848647,0.8010091734498276,X_leads_Y,0.8220982831848647
1m,SE_low_w,swing_noise_w,FLAT_CHOPPY,1,0.8220835170359533,0.8188774384597467,X_leads_Y,0.8220835170359533
1m,vol_velocity_1b,vol_accel_1b,UP_CHOPPY,0,0.8214412967407745,0.8214412967407745,contemporaneous,0.8214412967407745
5s,vol_velocity_1b,vol_sigma_w,DOWN_CHOPPY,0,0.8203580953034533,0.8203580953034533,contemporaneous,0.8203580953034533
15m,z_se_w,z_high_w,UP_CHOPPY,0,0.8200758669381157,0.8200758669381157,contemporaneous,0.8200758669381157
1h,z_se_w,z_low_w,DOWN_CHOPPY,0,0.8191569593736481,0.8191569593736481,contemporaneous,0.8191569593736481
5s,z_se_w,z_low_w,UP_CHOPPY,0,0.8187086856098681,0.8187086856098681,contemporaneous,0.8187086856098681
5s,vol_velocity_w,vol_sigma_w,UP_CHOPPY,0,0.8184073235192911,0.8184073235192911,contemporaneous,0.8184073235192911
15m,z_se_w,z_high_w,FLAT_CHOPPY,0,0.8182887757354873,0.8182887757354873,contemporaneous,0.8182887757354873
1m,SE_high_w,swing_noise_w,FLAT_CHOPPY,1,0.8180994929782522,0.8139073957353153,X_leads_Y,0.8180994929782522
1h,price_sigma_w,swing_noise_w,UP_CHOPPY,12,0.8180481734531592,0.810944758867417,X_leads_Y,0.8180481734531592
5s,price_sigma_w,SE_high_w,FLAT_SMOOTH,0,0.8173603346540314,0.8173603346540314,contemporaneous,0.8173603346540314
15m,SE_high_w,swing_noise_w,UP_CHOPPY,2,0.8169883258259291,0.8157390604333022,X_leads_Y,0.8169883258259291
1h,z_se_w,z_low_w,FLAT_SMOOTH,0,0.8164490584280313,0.8164490584280313,contemporaneous,0.8164490584280313
1h,z_se_w,z_low_w,UP_CHOPPY,12,0.816278281613703,0.7509113484244234,X_leads_Y,0.816278281613703
5s,z_se_w,z_low_w,FLAT_CHOPPY,0,0.8159861515323514,0.8159861515323514,contemporaneous,0.8159861515323514
5m,vol_mean_w,vol_sigma_w,FLAT_SMOOTH,-4,0.8154248953909162,0.7758263467312979,X_lags_Y,0.8154248953909162
1m,SE_high_w,swing_noise_w,DOWN_SMOOTH,0,0.8149968422760168,0.8149968422760168,contemporaneous,0.8149968422760168
5s,vol_accel_1b,vol_velocity_w,DOWN_CHOPPY,0,0.8146135298470097,0.8146135298470097,contemporaneous,0.8146135298470097
5s,price_sigma_w,SE_high_w,DOWN_CHOPPY,0,0.814103362173203,0.814103362173203,contemporaneous,0.814103362173203
5s,z_se_w,z_high_w,UP_CHOPPY,0,0.8138537016343327,0.8138537016343327,contemporaneous,0.8138537016343327
1m,vol_velocity_1b,vol_accel_1b,DOWN_SMOOTH,0,0.8130407241963863,0.8130407241963863,contemporaneous,0.8130407241963863
5s,price_sigma_w,SE_low_w,DOWN_CHOPPY,0,0.8128194773689226,0.8128194773689226,contemporaneous,0.8128194773689226
5s,vol_accel_1b,vol_accel_w,FLAT_SMOOTH,0,0.8126706648696601,0.8126706648696601,contemporaneous,0.8126706648696601
15m,z_high_w,z_low_w,DOWN_CHOPPY,0,0.8125948957812369,0.8125948957812369,contemporaneous,0.8125948957812369
5s,price_sigma_w,SE_low_w,FLAT_SMOOTH,0,0.812215492175726,0.812215492175726,contemporaneous,0.812215492175726
15m,z_se_w,z_high_w,FLAT_SMOOTH,0,0.8121091913474145,0.8121091913474145,contemporaneous,0.8121091913474145
5s,z_se_w,z_low_w,DOWN_SMOOTH,0,0.8119514472835765,0.8119514472835765,contemporaneous,0.8119514472835765
1m,vol_velocity_1b,vol_accel_1b,UP_SMOOTH,0,0.81192934495799,0.81192934495799,contemporaneous,0.81192934495799
15m,price_velocity_w,SE_high_w,UP_SMOOTH,-4,0.8118914064411661,0.7872140687365106,X_lags_Y,0.8118914064411661
5s,z_se_w,z_low_w,UP_SMOOTH,0,0.8115007922475281,0.8115007922475281,contemporaneous,0.8115007922475281
5s,z_se_w,z_high_w,UP_SMOOTH,0,0.8113571959640089,0.8113571959640089,contemporaneous,0.8113571959640089
1h,SE_high_w,swing_noise_w,DOWN_SMOOTH,-12,0.8101954523770469,0.8052967567029923,X_lags_Y,0.8101954523770469
5m,vol_mean_w,vol_sigma_w,DOWN_SMOOTH,-4,0.8099850501639828,0.753563848513377,X_lags_Y,0.8099850501639828
5m,bar_range,swing_noise_w,UP_CHOPPY,8,0.8099470165070908,0.7566091314253243,X_leads_Y,0.8099470165070908
1h,SE_high_w,SE_low_w,UP_CHOPPY,0,0.8098073304403282,0.8098073304403282,contemporaneous,0.8098073304403282
5s,z_se_w,z_high_w,FLAT_SMOOTH,0,0.8095878965873488,0.8095878965873488,contemporaneous,0.8095878965873488
1h,z_se_w,z_high_w,DOWN_CHOPPY,12,0.809313250926798,0.7228866944091356,X_leads_Y,0.809313250926798
5s,z_se_w,z_high_w,FLAT_CHOPPY,0,0.8093107468638338,0.8093107468638338,contemporaneous,0.8093107468638338
15m,bar_range,price_sigma_w,UP_CHOPPY,12,0.8091919421529598,0.7282790262351861,X_leads_Y,0.8091919421529598
5s,price_sigma_w,swing_noise_w,DOWN_SMOOTH,0,0.8088682637549027,0.8088682637549027,contemporaneous,0.8088682637549027
5s,price_sigma_w,swing_noise_w,UP_CHOPPY,0,0.8081656840760718,0.8081656840760718,contemporaneous,0.8081656840760718
15m,price_velocity_w,price_sigma_w,DOWN_SMOOTH,0,-0.8077892226610973,-0.8077892226610973,contemporaneous,0.8077892226610973
5s,z_se_w,z_low_w,FLAT_SMOOTH,0,0.8072811226784022,0.8072811226784022,contemporaneous,0.8072811226784022
5s,z_se_w,z_low_w,DOWN_CHOPPY,0,0.8063070287510441,0.8063070287510441,contemporaneous,0.8063070287510441
15m,z_se_w,z_low_w,UP_SMOOTH,2,0.8042707062188801,0.7855212408216702,X_leads_Y,0.8042707062188801
5s,z_se_w,z_high_w,DOWN_CHOPPY,0,0.8038044185825189,0.8038044185825189,contemporaneous,0.8038044185825189
5s,SE_low_w,swing_noise_w,UP_SMOOTH,0,0.8036463900436899,0.8036463900436899,contemporaneous,0.8036463900436899
1m,vol_velocity_1b,vol_accel_1b,FLAT_SMOOTH,0,0.8030889284673651,0.8030889284673651,contemporaneous,0.8030889284673651
5s,SE_high_w,swing_noise_w,UP_SMOOTH,0,0.8029769314382235,0.8029769314382235,contemporaneous,0.8029769314382235
1h,SE_low_w,swing_noise_w,UP_CHOPPY,-12,0.802419879167505,0.7946416754502865,X_lags_Y,0.802419879167505
1m,vol_velocity_1b,vol_accel_1b,FLAT_CHOPPY,0,0.8022102693582239,0.8022102693582239,contemporaneous,0.8022102693582239
5m,price_sigma_w,SE_low_w,DOWN_CHOPPY,0,0.8019730691937439,0.8019730691937439,contemporaneous,0.8019730691937439
1m,bar_range,swing_noise_w,UP_CHOPPY,1,0.8015101763019182,0.8010296443563687,X_leads_Y,0.8015101763019182
5s,vol_accel_1b,vol_velocity_w,UP_CHOPPY,0,0.8012064323772957,0.8012064323772957,contemporaneous,0.8012064323772957
5m,z_se_w,z_low_w,DOWN_SMOOTH,0,0.8011156825409916,0.8011156825409916,contemporaneous,0.8011156825409916
1h,z_se_w,z_low_w,FLAT_CHOPPY,0,0.800195146188427,0.800195146188427,contemporaneous,0.800195146188427
15m,vol_velocity_1b,vol_accel_1b,DOWN_CHOPPY,0,0.7995649542777382,0.7995649542777382,contemporaneous,0.7995649542777382
5m,z_se_w,z_high_w,UP_SMOOTH,0,0.7990525997300003,0.7990525997300003,contemporaneous,0.7990525997300003
5m,price_sigma_w,SE_high_w,DOWN_CHOPPY,1,0.7990505645113003,0.7937070768308528,X_leads_Y,0.7990505645113003
15m,bar_range,SE_low_w,UP_CHOPPY,12,0.7987890454925095,0.7071075046848855,X_leads_Y,0.7987890454925095
1h,price_sigma_w,SE_low_w,DOWN_CHOPPY,0,0.7980436149951717,0.7980436149951717,contemporaneous,0.7980436149951717
15m,z_se_w,z_low_w,UP_CHOPPY,2,0.7977963870671096,0.7940623470685961,X_leads_Y,0.7977963870671096
15m,price_sigma_w,SE_high_w,DOWN_CHOPPY,0,0.7977290225040846,0.7977290225040846,contemporaneous,0.7977290225040846
5m,vol_mean_w,vol_sigma_w,DOWN_CHOPPY,-4,0.7975241850266379,0.7457134059104433,X_lags_Y,0.7975241850266379
5s,z_se_w,z_high_w,DOWN_SMOOTH,0,0.7946774845132658,0.7946774845132658,contemporaneous,0.7946774845132658
5m,bar_range,SE_low_w,UP_SMOOTH,2,0.79448957432899,0.6786060317253162,X_leads_Y,0.79448957432899
15m,z_high_w,z_low_w,DOWN_SMOOTH,0,0.7944513567650693,0.7944513567650693,contemporaneous,0.7944513567650693
15m,SE_high_w,swing_noise_w,DOWN_SMOOTH,12,0.7941125495534219,0.7804273308517499,X_leads_Y,0.7941125495534219
1h,price_mean_w,SE_high_w,UP_CHOPPY,-12,-0.7940028729001956,-0.7849545306576385,X_lags_Y,0.7940028729001956
15m,z_high_w,z_low_w,FLAT_SMOOTH,0,0.792892854876555,0.792892854876555,contemporaneous,0.792892854876555
5s,vol_velocity_1b,vol_sigma_w,UP_CHOPPY,0,0.7924383375188345,0.7924383375188345,contemporaneous,0.7924383375188345
5s,vol_velocity_w,vol_sigma_w,DOWN_SMOOTH,0,0.7917662857456228,0.7917662857456228,contemporaneous,0.7917662857456228
5m,bar_range,price_sigma_w,UP_SMOOTH,2,0.7898892065581632,0.7131010943741029,X_leads_Y,0.7898892065581632
1h,vwap_w,SE_high_w,UP_CHOPPY,-12,-0.789850041107558,-0.7773071176890065,X_lags_Y,0.789850041107558
1m,bar_range,SE_low_w,UP_CHOPPY,2,0.7894756616419664,0.7703787953408151,X_leads_Y,0.7894756616419664
5m,z_se_w,z_low_w,FLAT_SMOOTH,0,0.789422829131649,0.789422829131649,contemporaneous,0.789422829131649
5m,z_se_w,z_low_w,DOWN_CHOPPY,0,0.7891473285411507,0.7891473285411507,contemporaneous,0.7891473285411507
15m,z_high_w,z_low_w,FLAT_CHOPPY,0,0.7890095410394156,0.7890095410394156,contemporaneous,0.7890095410394156
1h,price_velocity_1b,price_accel_w,UP_SMOOTH,0,0.7872803992716085,0.7872803992716085,contemporaneous,0.7872803992716085
1m,SE_low_w,swing_noise_w,DOWN_SMOOTH,0,0.7860127759070589,0.7860127759070589,contemporaneous,0.7860127759070589
5m,vol_velocity_1b,vol_accel_1b,FLAT_CHOPPY,0,0.7859604007877409,0.7859604007877409,contemporaneous,0.7859604007877409
5s,SE_high_w,swing_noise_w,DOWN_SMOOTH,0,0.7858038546084377,0.7858038546084377,contemporaneous,0.7858038546084377
5s,bar_range,SE_high_w,UP_CHOPPY,0,0.7857989597120052,0.7857989597120052,contemporaneous,0.7857989597120052
5m,vol_velocity_1b,vol_accel_1b,DOWN_SMOOTH,0,0.7853701689984103,0.7853701689984103,contemporaneous,0.7853701689984103
5s,price_sigma_w,swing_noise_w,FLAT_CHOPPY,0,0.7842731439038344,0.7842731439038344,contemporaneous,0.7842731439038344
1m,vol_mean_w,swing_noise_w,DOWN_CHOPPY,0,0.783735609917269,0.783735609917269,contemporaneous,0.783735609917269
1m,SE_high_w,swing_noise_w,DOWN_CHOPPY,0,0.7835854666379486,0.7835854666379486,contemporaneous,0.7835854666379486
1h,z_se_w,z_high_w,FLAT_SMOOTH,0,0.7835481303627515,0.7835481303627515,contemporaneous,0.7835481303627515
15m,vol_velocity_1b,vol_accel_1b,FLAT_SMOOTH,0,0.7829487002790501,0.7829487002790501,contemporaneous,0.7829487002790501
5m,SE_high_w,swing_noise_w,DOWN_SMOOTH,8,0.7827527200092916,0.7596897757381925,X_leads_Y,0.7827527200092916
5m,vol_mean_w,vol_sigma_w,FLAT_CHOPPY,-4,0.7826190201973939,0.744847482916975,X_lags_Y,0.7826190201973939
15m,SE_low_w,swing_noise_w,DOWN_SMOOTH,12,0.7824668067000534,0.7641106914012927,X_leads_Y,0.7824668067000534
5m,vol_velocity_1b,vol_accel_1b,FLAT_SMOOTH,0,0.7811918836204854,0.7811918836204854,contemporaneous,0.7811918836204854
1m,bar_range,SE_low_w,UP_SMOOTH,1,0.7809479087308012,0.664254088884,X_leads_Y,0.7809479087308012
1h,price_sigma_w,vol_mean_w,DOWN_SMOOTH,12,0.780479892371218,0.7748486255945379,X_leads_Y,0.780479892371218
5m,price_sigma_w,swing_noise_w,FLAT_CHOPPY,8,0.779757774911967,0.7313295180603839,X_leads_Y,0.779757774911967
15m,price_sigma_w,swing_noise_w,DOWN_SMOOTH,8,0.7793564205144141,0.7664457808694711,X_leads_Y,0.7793564205144141
15m,vol_velocity_1b,vol_accel_1b,UP_SMOOTH,0,0.7793246180196862,0.7793246180196862,contemporaneous,0.7793246180196862
1h,price_velocity_w,swing_noise_w,UP_SMOOTH,-12,0.779074050723585,0.7664648976615592,X_lags_Y,0.779074050723585
5m,z_se_w,z_low_w,FLAT_CHOPPY,0,0.7781426024521797,0.7781426024521797,contemporaneous,0.7781426024521797
5m,vol_velocity_1b,vol_accel_1b,UP_CHOPPY,0,0.7780100975679076,0.7780100975679076,contemporaneous,0.7780100975679076
5s,vol_accel_1b,vol_velocity_w,DOWN_SMOOTH,0,0.777313128131302,0.777313128131302,contemporaneous,0.777313128131302
1m,bar_range,SE_high_w,UP_CHOPPY,0,0.7771143124419637,0.7771143124419637,contemporaneous,0.7771143124419637
1m,bar_range,price_sigma_w,UP_CHOPPY,1,0.77699375027264,0.7672515165775057,X_leads_Y,0.77699375027264
5s,SE_low_w,swing_noise_w,DOWN_SMOOTH,0,0.7765482529274782,0.7765482529274782,contemporaneous,0.7765482529274782
15m,vol_velocity_1b,vol_accel_1b,UP_CHOPPY,0,0.7765106095176049,0.7765106095176049,contemporaneous,0.7765106095176049
15m,z_high_w,z_low_w,UP_CHOPPY,0,0.7764853147806849,0.7764853147806849,contemporaneous,0.7764853147806849
5m,z_high_w,z_low_w,DOWN_SMOOTH,0,0.7764195937403767,0.7764195937403767,contemporaneous,0.7764195937403767
1h,price_mean_w,price_sigma_w,UP_CHOPPY,-12,-0.7756976286419325,-0.7693740484000535,X_lags_Y,0.7756976286419325
5m,z_se_w,z_high_w,FLAT_SMOOTH,0,0.7753806092584097,0.7753806092584097,contemporaneous,0.7753806092584097
15m,price_sigma_w,swing_noise_w,FLAT_CHOPPY,12,0.7750197513534405,0.7350015863394284,X_leads_Y,0.7750197513534405
1m,SE_low_w,swing_noise_w,DOWN_CHOPPY,0,0.7735520959336623,0.7735520959336623,contemporaneous,0.7735520959336623
1h,z_se_w,z_high_w,FLAT_CHOPPY,8,0.7729079879258168,0.7726384464035853,X_leads_Y,0.7729079879258168
1h,price_accel_1b,body,UP_CHOPPY,0,0.7727869963132498,0.7727869963132498,contemporaneous,0.7727869963132498
5m,vol_velocity_1b,vol_accel_1b,DOWN_CHOPPY,0,0.7717134638971817,0.7717134638971817,contemporaneous,0.7717134638971817
15m,vol_velocity_1b,vol_accel_1b,FLAT_CHOPPY,0,0.7714529956670338,0.7714529956670338,contemporaneous,0.7714529956670338
5m,z_se_w,z_high_w,FLAT_CHOPPY,0,0.7712614885643712,0.7712614885643712,contemporaneous,0.7712614885643712
5m,z_high_w,z_low_w,UP_SMOOTH,0,0.7709856551795299,0.7709856551795299,contemporaneous,0.7709856551795299
5m,z_high_w,z_low_w,FLAT_SMOOTH,0,0.7708625126678633,0.7708625126678633,contemporaneous,0.7708625126678633
5s,bar_range,SE_low_w,UP_CHOPPY,0,0.7708054366607395,0.7708054366607395,contemporaneous,0.7708054366607395
1h,body,price_accel_w,UP_SMOOTH,0,0.77067119575709,0.77067119575709,contemporaneous,0.77067119575709
5m,bar_range,SE_high_w,UP_SMOOTH,2,0.7703434610839422,0.7267483042224352,X_leads_Y,0.7703434610839422
1m,bar_range,swing_noise_w,UP_SMOOTH,2,0.7693670366141278,0.7046558615270149,X_leads_Y,0.7693670366141278
1h,price_sigma_w,vwap_w,UP_CHOPPY,12,-0.7693574991060393,-0.7595186477881459,X_leads_Y,0.7693574991060393
1h,price_velocity_1b,price_accel_1b,UP_CHOPPY,0,0.7693073762642031,0.7693073762642031,contemporaneous,0.7693073762642031
5m,vol_velocity_1b,vol_accel_1b,UP_SMOOTH,0,0.7689576572307547,0.7689576572307547,contemporaneous,0.7689576572307547
5m,z_se_w,z_high_w,UP_CHOPPY,0,0.768884275487692,0.768884275487692,contemporaneous,0.768884275487692
15m,z_high_w,z_low_w,UP_SMOOTH,0,0.7682560572335235,0.7682560572335235,contemporaneous,0.7682560572335235
1m,bar_range,swing_noise_w,DOWN_SMOOTH,1,0.7673956874992718,0.7649556580986712,X_leads_Y,0.7673956874992718
5m,price_sigma_w,swing_noise_w,DOWN_SMOOTH,8,0.766698440063254,0.7258762288883295,X_leads_Y,0.766698440063254
15m,vol_velocity_1b,vol_accel_1b,DOWN_SMOOTH,0,0.7666373974064673,0.7666373974064673,contemporaneous,0.7666373974064673
5m,z_high_w,z_low_w,FLAT_CHOPPY,0,0.7654742412635214,0.7654742412635214,contemporaneous,0.7654742412635214
5m,z_high_w,z_low_w,DOWN_CHOPPY,0,0.7653972278635763,0.7653972278635763,contemporaneous,0.7653972278635763
1m,bar_range,swing_noise_w,FLAT_CHOPPY,1,0.7653492233278921,0.7555227949849986,X_leads_Y,0.7653492233278921
5s,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,0,0.7644904215486137,0.7644904215486137,contemporaneous,0.7644904215486137
5s,vol_accel_w,vol_sigma_w,DOWN_CHOPPY,0,0.764367396079703,0.764367396079703,contemporaneous,0.764367396079703
5m,z_se_w,z_low_w,UP_SMOOTH,0,0.7635828946504697,0.7635828946504697,contemporaneous,0.7635828946504697
5m,z_high_w,z_low_w,UP_CHOPPY,0,0.7633774104898771,0.7633774104898771,contemporaneous,0.7633774104898771
5s,vol_accel_w,vol_sigma_w,UP_SMOOTH,0,0.762432916702686,0.762432916702686,contemporaneous,0.762432916702686
5m,z_se_w,z_high_w,DOWN_CHOPPY,0,0.7608292569795135,0.7608292569795135,contemporaneous,0.7608292569795135
5s,bar_range,price_sigma_w,UP_CHOPPY,0,0.7605814080830442,0.7605814080830442,contemporaneous,0.7605814080830442
15m,price_velocity_w,SE_low_w,UP_SMOOTH,0,0.7605053732901351,0.7605053732901351,contemporaneous,0.7605053732901351
5s,SE_high_w,swing_noise_w,FLAT_CHOPPY,0,0.7594556084761429,0.7594556084761429,contemporaneous,0.7594556084761429
1h,price_velocity_w,price_sigma_w,DOWN_CHOPPY,0,-0.7591735871643497,-0.7591735871643497,contemporaneous,0.7591735871643497
5m,price_velocity_1b,body,FLAT_SMOOTH,0,0.7579759731333302,0.7579759731333302,contemporaneous,0.7579759731333302
15m,price_velocity_1b,price_accel_1b,FLAT_SMOOTH,0,0.7579376194341477,0.7579376194341477,contemporaneous,0.7579376194341477
5s,bar_range,swing_noise_w,DOWN_SMOOTH,0,0.7570922950137084,0.7570922950137084,contemporaneous,0.7570922950137084
5m,z_se_w,z_low_w,UP_CHOPPY,0,0.7560115915491419,0.7560115915491419,contemporaneous,0.7560115915491419
